score,day_q_mean_W_m2,night_q_mean_W_m2,n,bias_C,mae_C,rmse_C,r_C,amp_obs_C,amp_pred_C,amp_error_C,peak_error_C,min_error_C,cam_amplitude_scale,cam_day_max_W_m2,cam_night_max_W_m2,lai,cover_fraction,solar_absorptivity,h_out_W_m2K,h_in_W_m2K,soil_k_W_mK,soil_rho_kg_m3,soil_cp_J_kgK,concrete_k_W_mK,initial_temp_C
2.306264959660988,4.112777877888885,5.279026585723215,3465,1.2120056067279303,1.5756262844215347,2.003147644385084,0.8845535198164587,13.027245000000004,15.048027101839363,2.020782101839359,3.2381489239110195,1.2173668220716607,1.19999999,6.269929728512081,22.348970761805646,1.6610585227895192,0.98,0.7037129107474179,21.869307290438556,10.0,0.95,356.7812347366344,930.461421550561,2.2,41.41061392391102
2.3062649596866356,4.112777870194912,5.279026575847486,3465,1.2120056068668132,1.5756262844898772,2.0031476444430147,0.8845535198198375,13.027245000000004,15.048027101624143,2.020782101624139,3.2381489239110195,1.2173668222868805,1.2,6.269929728512081,22.348970761805646,1.6610585227895192,0.9799999899999999,0.7037129107474179,21.869307290438556,10.0,0.95,356.7812347366344,930.461421550561,2.2,41.41061392391102
2.306264960604341,4.112777912162033,5.279026629715104,3465,1.2120056074084766,1.5756262849735785,2.003147645197027,0.8845535197748334,13.027245000000004,15.04802710271543,2.020782102715426,3.2381489239110195,1.2173668211955935,1.2,6.269929728512081,22.348970761805646,1.6610585227895192,0.98,0.7037129107474179,21.869307290438556,9.99999999,0.95,356.7812347366344,930.461421550561,2.2,41.41061392391102
2.306264962336214,4.112777912162033,5.279026629715104,3465,1.21200560670249,1.5756262847077043,2.0031476454165182,0.8845535196650988,13.027245000000004,15.048027112797975,2.0207821127979706,3.2381489339110203,1.2173668211130497,1.2,6.269929728512081,22.348970761805646,1.6610585227895192,0.98,0.7037129107474179,21.869307290438556,10.0,0.95,356.7812347366344,930.461421550561,2.2,41.41061393391102
2.3062649623974147,4.112777912162033,5.279026629715104,3465,1.2120056032195354,1.5756262904425324,2.0031476476822663,0.8845535186093212,13.027245000000004,15.048027098100995,2.020782098100991,3.2381489239110195,1.2173668258100285,1.2,6.269929728512081,22.348970761805646,1.6610585227895192,0.98,0.7037129107474179,21.869307290438556,10.0,0.9499999899999999,356.7812347366344,930.461421550561,2.2,41.41061392391102
2.306264965293363,4.112777912162033,5.279026629715104,3465,1.2120056304310118,1.575626285916698,2.003147650087979,0.8845535218734212,13.027245000000004,15.048027101369232,2.020782101369228,3.2381489239110195,1.2173668225417913,1.2,6.269929728512081,22.348970761805646,1.6610585227895192,0.98,0.703712920747418,21.869307290438556,10.0,0.95,356.7812347366344,930.461421550561,2.2,41.41061392391102
2.306412744817347,0.5530204828013796,0.5492282894132952,3465,1.170799117502563,1.8615440378177144,2.055110859188313,0.8623548022574299,13.027245000000004,11.351899095806445,-1.6753459041935592,-0.22531159258960543,1.4500343116039538,0.5519023734209061,5.060006321883332,12.439771220448783,0.7172112147353273,0.7269156683209346,0.6786378348407167,21.955249765145314,8.936089481795094,0.9089708046660181,409.58505310555444,2141.208124051322,1.971903853717039,37.9471534074104
2.3078269045074147,3.352932749251408,3.581910088338309,3465,0.7152902822000251,1.6823185784070278,1.9006301068966938,0.8565779608232641,13.027245000000004,10.312599682595199,-2.7146453174048055,-1.349228648654318,1.3654166687504876,0.8528039193953044,8.51132327782631,23.17017475323574,2.1742861947452727,0.7713177921694585,0.6751521184801945,21.92190322026633,9.202100210800344,0.9487844640227578,406.84776812340385,1178.9654002431625,0.8175129164777496,36.823236351345685
2.3079533845686453,0.6239523125379353,1.1413209304738345,3465,1.1272080244955558,2.0517742499920564,2.271868729843126,0.8067232981216585,13.027245000000004,12.786680635163208,-0.24056436483679633,1.2373295096118113,1.4778938744486076,0.659455312818172,2.254035248412527,14.6814654265556,1.1314790713668734,0.7638575293953733,0.67346065364142,20.335837410762757,9.488541660447906,0.9476104220696089,763.0739239080766,1204.481803771065,1.0791667957060336,39.409794509611814
2.3079790951824837,1.8697446684279215,1.906239441655989,3465,0.33966473093796173,1.3597581824891052,1.539826972409235,0.9324991982037519,13.027245000000004,7.906230848178346,-5.121014151821658,-3.8094269718783025,1.3115871799433556,1.0841703393528153,8.527852889911491,21.74122480843321,0.5219091145347761,0.9606918434307378,0.5390005000286805,21.087909706186995,9.238084506743103,0.9435080769737805,401.5251864670956,1189.62603090047,1.9170380807528622,31.330446032675376
2.3087912390861662,0.7099668017908702,1.5508644578593074,3465,0.7985541575378197,1.8450138263764433,2.070125328991852,0.8212204603836702,13.027245000000004,11.436138932704576,-1.5911060672954278,-0.134715375723097,1.4563906915723308,0.8162684663497426,2.120272388125879,20.11869511884558,0.6438601481455879,0.9531434010487465,0.5538450709904313,20.94289025847253,9.495115781796196,0.7676017653954545,428.78794488408727,1838.3089194167267,1.8867803417597928,38.037749624276906
2.3090589990366825,1.2885500816503328,1.2226482593357155,3465,1.2573322916567347,1.829926158224415,2.02271056669199,0.8800535454778375,13.027245000000004,11.118255451035385,-1.9089895489646196,-0.46136511438310635,1.4476244345815132,0.5804180273024404,9.298371647675772,21.473946085669034,0.6791087886463494,0.9308942394335783,0.6941844812357103,20.870213282434072,8.950912374427707,0.8977172940642693,361.09417689108284,2186.51675019407,2.0673598636075727,37.711099885616896
2.311022668694109,0.816386791689685,0.8923278997680492,3465,1.8639828871569404,1.9372482001991895,2.3002213736340167,0.9196818025742665,13.027245000000004,13.099253633733952,0.07200863373394739,1.5715375240035314,1.499528890269584,0.8211737601855484,4.8070054411853915,13.518597181005255,0.7965907410170362,0.6729391257646963,0.7317723207071897,15.408486987097744,9.827992442006977,0.875814471404682,355.43428196082857,1156.369433653636,2.133565465515736,39.744002524003534
2.312077861863897,0.9134284019803284,1.4806831181991513,3465,0.803108629175671,2.014567163823926,2.290544966743558,0.7662255359138086,13.027245000000004,12.883692365864409,-0.14355263413559527,1.3491375839130484,1.4926902180486437,0.5434713964229848,3.8657643341786345,20.163612270597017,1.124503056945405,0.8776623575223134,0.4615927519904157,18.798387910025554,9.481825720605922,0.726050083858387,834.2449858266862,945.0011955656812,1.919113852872559,39.52160258391305
2.313092229344808,0.8880604080760274,1.0821625775217596,3465,0.7084510936513614,1.6958875755794092,1.9081641936783462,0.8537810863303044,13.027245000000004,10.327724762223593,-2.6995202377764116,-1.298608019290306,1.4009122184861056,0.7479916941061965,5.408778413207438,17.824706832686683,0.5565275821224123,0.9167358078547829,0.5665913747860493,21.758777160608616,9.60436817228332,0.8853857869136792,380.4757285135209,2153.4758658837486,1.7199100107317375,36.8738569807097
2.314696506989263,0.9495571082911797,1.0219022814878072,3465,1.304307646857219,1.9002717140141125,2.107522740382908,0.868162361698791,13.027245000000004,11.646086555957638,-1.3811584440423665,0.16541435373655133,1.5465727977789179,0.3458556691769706,8.726334989142448,24.004729331328118,1.2763849824990634,0.7244280816966826,0.5511594960452055,15.156175687975527,9.286611043830248,0.8121488438405162,445.30627574162133,1378.8025424376779,2.1295076333955256,38.337879353736554
2.3175389002095828,0.28552094076104345,0.8113385132223179,3465,0.7943471468608064,1.9696308144588295,2.2368385867633,0.7789056039858736,13.027245000000004,12.489242910358119,-0.5380020896418856,1.0073592153748265,1.545361305016712,0.5649165544327828,0.6591933796478973,13.624947134284742,1.0448910295616956,0.7280385819649562,0.4955456638596867,19.35365929847903,9.470221391357367,0.6156898390844135,407.3765321664914,1499.1587945011343,2.116648076550626,39.17982421537483
2.3187090064612983,1.6992084431478007,2.1980948196050454,3465,0.5321750793671175,1.347179490255929,1.5471059259444602,0.9249281828703043,13.027245000000004,7.883224463221083,-5.144020536778921,-3.8198300841940096,1.3241904525849115,0.6442867546167765,5.68205720124932,20.496383975809287,1.6986902825413965,0.8176368613439557,0.5502755453387322,20.943568780707793,9.713009616151524,0.8919557473072812,517.6436146291987,970.3332538319822,2.12113529620731,34.35263491580599
