datetime,T_physics_C,T_measured_C,T_a,G_sol,T_in_used,theta_top,theta_mid,theta_bot,theta_mean,j_pr,j_rain,j_irrigation,irrigation_flag,j_eva,q_s_in,T_f,T_g_top,T_g_mid,T_g_bot,residual_C,hour,sin_hour,cos_hour,plant_type
2026-04-09 16:09:00,29.710081178125336,29.991979,29.899999999999977,283.0,29.762673916072686,0.6360538842884389,0.6414575190485899,0.641665126286114,0.6405817385145017,0.0,0.0,0.0,0.0,0.00010442794834629541,-0.4207419035788007,29.071524093684104,33.12466235922341,31.230123577477457,29.945570533108082,0.28189782187466506,16.15,-0.8849876374630418,-0.46561452032511164,C3
2026-04-09 16:10:00,29.712503736454835,29.992954,30.100000000000023,278.0,29.759317733366288,0.6362971077915112,0.6413559854261275,0.6415528931942619,0.6404952447284666,0.0,0.0,0.0,0.0,2.2918955945324926e-05,-0.3745119752916253,29.92967377319428,33.768969536724626,31.258237778789635,29.947797694261396,0.2804502635451662,16.166666666666668,-0.8870108331782218,-0.4617486132350336,C3
2026-04-09 16:11:00,29.714849919962944,29.994563,30.100000000000023,271.0,29.75950980263883,0.6365575639434147,0.6412567036276681,0.6414410063722971,0.6404329906833646,0.0,0.0,0.0,0.0,2.9139310990320606e-05,-0.3572790614070982,31.58077090415776,34.64277589869289,31.285649104106028,29.950133388069958,0.2797130800370553,16.183333333333334,-0.8890171414857364,-0.45787391511695663,C3
2026-04-09 16:12:00,29.71723276209383,29.988878,30.100000000000023,269.0,29.760338298925717,0.6360309877343293,0.6411587832642054,0.6413295404454533,0.6403329130442322,0.0,0.0,0.0,0.0,0.00011410908034814379,-0.344844294655104,29.543479654003193,33.53852508651994,31.312288132568312,29.95264221807787,0.2716452379061707,16.2,-0.8910065241883678,-0.4539904997395469,C3
2026-04-09 16:13:00,29.719631726251123,30.018428,30.19999999999999,264.0,29.763091566588514,0.6357900476091962,0.641062810867616,0.6412185814033602,0.6402231955568757,0.0,0.0,0.0,0.0,0.00010520216816437266,-0.34767872269912914,28.71091625994478,32.88002436015586,31.345593455183348,29.95536247142951,0.2987962737488772,16.216666666666665,-0.8929789434111368,-0.4500984410374354,C3
2026-04-09 16:14:00,29.72213198616629,30.030758,30.19999999999999,264.0,29.768683779343178,0.6357173299894519,0.6409690824129729,0.6411082125508151,0.6401205701504883,0.0,0.0,0.0,0.0,8.756510612598772e-05,-0.372414345415109,28.817038710984548,32.76099602491195,31.380937039186506,29.958303910725988,0.3086260138337096,16.233333333333334,-0.8949343616020251,-0.44619781310980866,C3
2026-04-09 16:15:00,29.72470421646051,30.036953,30.19999999999999,257.0,29.7736555441532,0.6356411408829052,0.6408760981498808,0.6409985055474905,0.6400222137058665,0.0,0.0,0.0,0.0,8.812754089447075e-05,-0.39161062154153115,28.87195672239551,32.679634026923054,31.407389249308267,29.961478202295268,0.31224878353949137,16.25,-0.8968727415326883,-0.44228869021900136,C3
2026-04-09 16:16:00,29.72716120330574,30.048629,30.19999999999999,251.0,29.770975834793262,0.6352338404067404,0.6407824846119783,0.6408895233427205,0.6399062434416416,0.0,0.0,0.0,0.0,0.00013211631032566961,-0.35051705190016946,28.40056298438617,32.0324838247293,31.42202580709113,29.964898645633696,0.3214677966942574,16.266666666666666,-0.8987940462991668,-0.43837114678907774,C3
2026-04-09 16:17:00,29.729595377742612,30.040327,30.19999999999999,227.0,29.776844495162266,0.6350135479783445,0.6406879008913089,0.6407813209280967,0.6397866597310177,0.0,0.0,0.0,0.0,0.00011844087523507503,-0.37799293935722744,28.35191857661715,31.703402529820323,31.42704241893574,29.96854256759417,0.31073162225738926,16.283333333333335,-0.900698239322588,-0.43444525740441686,C3
2026-04-09 16:18:00,29.731996874095785,30.040714,30.19999999999999,221.0,29.769939969798997,0.6349465047209877,0.6405921195178063,0.6406739349215059,0.639676109933597,0.0,0.0,0.0,0.0,0.00010201466079906533,-0.303544765625702,28.3371293235175,31.588663947452574,31.42201934526446,29.972340341444635,0.3087171259042165,16.3,-0.9025852843498606,-0.43051109680829514,C3
2026-04-09 16:19:00,29.734054941320892,30.033548,30.100000000000023,200.0,29.763481604135904,0.6351563465035731,0.6404944305449551,0.6405673739024199,0.6395835754896664,0.0,0.0,0.0,0.0,4.57549449596464e-05,-0.23541330252010084,28.567778774601038,31.83683632441273,31.405949686415966,29.97619869156165,0.2994930586791078,16.316666666666666,-0.9044551454543679,-0.4265687399014586,C3
2026-04-09 16:20:00,29.736175723892245,30.047329,30.100000000000023,197.0,29.76215128586415,0.6351750205545734,0.6403945685818759,0.6404616182795662,0.6394998791760376,0.0,0.0,0.0,0.0,7.6174633388662e-05,-0.2078044957752354,28.572519053863516,31.77813941268414,31.380927596155402,29.980018994370027,0.3111532761077562,16.333333333333332,-0.9063077870366497,-0.42261826174069994,C3
2026-04-09 16:21:00,29.738384987243535,30.054816,30.100000000000023,197.0,29.764911883365585,0.6350096431862398,0.6402933012288428,0.6403566238844872,0.6394035044905639,0.0,0.0,0.0,0.0,9.254487394748151e-05,-0.21221516897639958,28.23948804892791,31.436988558041605,31.351785944814083,29.98370175262471,0.316431012756464,16.35,-0.9081431738250814,-0.418659737537428,C3
2026-04-09 16:22:00,29.7405364340284,30.048624,30.100000000000023,207.0,29.75920372603889,0.6348903218106494,0.6401921738559715,0.6402523244519841,0.6393042584610704,0.0,0.0,0.0,0.0,9.093999206194768e-05,-0.14933833608392888,28.226124390823543,31.331376344203136,31.32248948689073,29.987155578535578,0.3080875659716007,16.366666666666667,-0.9099612708765431,-0.41469324265623925,C3
2026-04-09 16:23:00,29.74265610934674,30.049355,30.100000000000023,200.0,29.76364634398118,0.6346349067327023,0.6400920924132972,0.6401486378857593,0.6391974155284252,0.0,0.0,0.0,0.0,0.00011430207651080586,-0.1679218770755142,28.206693210562833,31.08474844849286,31.292011614670628,29.990313987062507,0.3066988906532586,16.383333333333333,-0.9117620435770883,-0.41071885261347774,C3
2026-04-09 16:24:00,29.744993999163796,30.049483,30.0,183.0,29.766725082820415,0.6344260791374996,0.6399929252030145,0.640045480750372,0.6390852953791272,0.0,0.0,0.0,0.0,0.00011160589499324371,-0.17384866925294773,28.106303777054393,30.850681101802365,31.258895347384055,29.993145727782064,0.30448900083620245,16.4,-0.9135454576426005,-0.40673664307580093,C3
2026-04-09 16:25:00,29.747235603245258,30.033954,30.0,179.0,29.766680266566425,0.6344325495197785,0.6398941074420021,0.6399427855615057,0.6389827643667118,0.0,0.0,0.0,0.0,8.291248944141602e-05,-0.1555573065693352,28.04721367234208,30.821057107840147,31.222632638939785,29.9956442570994,0.2867183967547433,16.416666666666668,-0.9153114791194471,-0.40274668985873735,C3
2026-04-09 16:26:00,29.749426593644785,30.024806,29.899999999999977,179.0,29.765133751269047,0.6343469405453002,0.639794871097974,0.6398405090746302,0.6388842902227526,0.0,0.0,0.0,0.0,9.676204925708836e-05,-0.12565726099410313,28.097760239900992,30.712060058486827,31.18269098108476,29.9978101561058,0.27537940635521707,16.433333333333334,-0.9170600743851238,-0.3987490689252466,C3
2026-04-09 16:27:00,29.751686367748164,30.023211,29.899999999999977,178.0,29.770671949030714,0.6342985331343238,0.6396948237634009,0.6397386279165782,0.6387856105559756,0.0,0.0,0.0,0.0,8.495523450985763e-05,-0.1518846502603992,28.08896556405665,30.69102975971748,31.139824020565584,29.99964240230844,0.2715246322518361,16.45,-0.9187912101488984,-0.39474385638426707,C3
2026-04-09 16:28:00,29.754025351914038,30.030725,29.899999999999977,176.0,29.770975637254082,0.6342963347132202,0.6395942856561362,0.6396371272959259,0.6386926531629599,0.0,0.0,0.0,0.0,7.834911677204103e-05,-0.13560228272035602,28.086241731510654,30.699867834571194,31.09548965364138,30.001136047111515,0.2766996480859625,16.466666666666665,-0.9205048534524399,-0.39073112848927466,C3
2026-04-09 16:29:00,29.756323918974886,30.028728,29.899999999999977,176.0,29.77537335472192,0.6343228087788702,0.6394936869585348,0.6395359899283958,0.6386043465433394,0.0,0.0,0.0,0.0,6.920337215619034e-05,-0.15239548597628527,28.116363052183658,30.75727934205179,31.050813925231296,30.002285044045834,0.2724040810251154,16.483333333333334,-0.9222009716704517,-0.38671096163682095,C3
2026-04-09 16:30:00,29.758532328921603,30.010987,29.899999999999977,169.0,29.767050843020172,0.6343811701050412,0.6393934335455265,0.6394351915288061,0.6385215261282122,0.0,0.0,0.0,1.0,5.9449560927633334e-05,-0.06814811278854904,28.181052738107383,30.836329609038103,31.00706981470057,30.003088195646853,0.2524546710783966,16.5,-0.9238795325112868,-0.3826834323650895,C3
2026-04-09 16:31:00,29.76056202062324,30.020829,29.80000000000001,169.0,29.767893895462407,0.6341936478934453,0.6392940114805967,0.6393347040379734,0.6384301438175035,0.0,0.0,0.0,1.0,9.098320211552437e-05,-0.05865499871333668,27.997862357631163,30.57296639884737,30.96547939237132,30.003552769499265,0.2602669793767589,16.516666666666666,-0.925540504017566,-0.3786486173524338,C3
2026-04-09 16:32:00,29.762728264350528,30.028548,29.899999999999977,169.0,29.76517545930426,0.6339674938765467,0.6391959317602234,0.6392345017174699,0.638328721882087,0.0,0.0,0.0,1.0,0.00010232806779101873,-0.01957755962985175,28.10839412378857,30.42875213499991,30.92684532944031,30.003695903762946,0.2658197356494725,16.533333333333335,-0.9271838545667873,-0.3746065934159123,C3
2026-04-09 16:33:00,29.764881694844007,30.022619,29.80000000000001,169.0,29.770270273158246,0.6338515928865098,0.6390994124373698,0.6391345666018527,0.6382271133408387,0.0,0.0,0.0,1.0,8.920128654507267e-05,-0.043108626513912895,28.00037546799126,30.386372854019328,30.88987793953072,30.003544873294857,0.2577373051559917,16.55,-0.9288095528719243,-0.3705574375098359,C3
2026-04-09 16:34:00,29.767106931470323,30.012998,29.80000000000001,167.0,29.766664785305977,0.6339100831489188,0.6390039298269888,0.6390348927475923,0.6381368412620426,0.0,0.0,0.0,0.0,6.573953097501602e-05,0.003537169314768107,27.975565227483287,30.46578350731636,30.85255107742887,30.003135173272597,0.24589106852967646,16.566666666666666,-0.9304175679820242,-0.366501226724298,C3
2026-04-09 16:35:00,29.769255811379367,30.014398,29.80000000000001,167.0,29.7714853385977,0.6339937730665113,0.6389086615586053,0.6389354885496984,0.6380560155114625,0.0,0.0,0.0,0.0,5.744251205959656e-05,-0.01783621774666244,28.057722271695297,30.601597285298396,30.81461428670457,30.002502901530647,0.2451421886206333,16.583333333333332,-0.9320078692827984,-0.3624380382837018,C3
2026-04-09 16:36:00,29.77156565603559,30.010689,29.80000000000001,162.0,29.772032364000893,0.6338240358218763,0.6388133430172132,0.6388363744358723,0.6379669296239949,0.0,0.0,0.0,0.0,8.708498224064716e-05,-0.0037336637224143487,27.962690737334412,30.381163723383224,30.777400731829005,30.00167501346715,0.23912334396440826,16.6,-0.9335804264972019,-0.3583679495452999,C3
2026-04-09 16:37:00,29.77349100176042,30.014257,29.69999999999999,162.0,29.757926370388248,0.6335828371309378,0.6387184891063183,0.6387375745503682,0.6378666620895584,0.0,0.0,0.0,0.0,0.0001017044181111951,0.12451705097737431,27.935078664132448,30.203966156307388,30.74264482154547,30.00066789803924,0.24076599823958134,16.616666666666667,-0.9351352096860117,-0.3542910379977157,C3
2026-04-09 16:38:00,29.775311615789462,30.021211,29.69999999999999,156.0,29.758390360221767,0.6333717749283487,0.6386246291043222,0.6386391074273864,0.6377617758069963,0.0,0.0,0.0,0.0,0.00010459411279076022,0.13537004454155976,27.944527103602354,30.083245318348418,30.70977376872952,29.99949472249625,0.24589938421053859,16.633333333333333,-0.9366721892483976,-0.3502073812594676,C3
