timestamp,T2A,T1Ka_inner_roof,G_sol,T_a,RH
2026-04-01 02:39:00,26.778842,27.667671,0.0,25.1,98.0
2026-04-01 02:40:00,26.780397,27.672834,0.0,25.1,98.0
2026-04-01 02:41:00,26.776147,27.672174,0.0,25.1,98.0
2026-04-01 02:42:00,26.775278,27.660933,0.0,25.1,98.0
2026-04-01 02:43:00,26.78364,27.653028,0.0,25.1,98.0
2026-04-01 02:44:00,26.76811,27.661631,0.0,25.1,98.0
2026-04-01 02:45:00,26.769342,27.649512,0.0,25.1,98.0
2026-04-01 02:46:00,26.759193,27.643191,0.0,25.1,98.0
2026-04-01 02:47:00,26.771272,27.658495,0.0,25.1,98.0
2026-04-01 02:48:00,26.759268,27.64041,0.0,25.1,98.0
2026-04-01 02:49:00,26.760631,27.6422,0.0,25.1,98.0
2026-04-01 02:50:00,26.750717,27.631781,0.0,25.1,98.0
2026-04-01 02:51:00,26.752335,27.631746,0.0,25.1,98.0
2026-04-01 02:52:00,26.746763,27.609032,0.0,25.1,98.0
2026-04-01 02:53:00,26.744169,27.620388,0.0,25.1,98.0
2026-04-01 02:54:00,26.732351,27.612128,0.0,25.1,98.0
2026-04-01 02:55:00,26.748346,27.626332,0.0,25.1,98.0
2026-04-01 02:56:00,26.736468,27.60306,0.0,25.1,98.0
2026-04-01 02:57:00,26.737767,27.607947,0.0,25.1,98.0
2026-04-01 02:58:00,26.742776,27.597806,0.0,25.1,98.0
2026-04-01 02:59:00,26.727769,27.601241,0.0,25.1,98.0
2026-04-01 03:00:00,26.728514,27.600866,0.0,25.1,98.0
2026-04-01 03:01:00,26.71666,27.583235,0.0,25.1,98.0
2026-04-01 03:02:00,26.727748,27.581136,0.0,25.1,98.0
2026-04-01 03:03:00,26.713088,27.592483,0.0,25.0,98.0
2026-04-01 03:04:00,26.717782,27.590629,0.0,25.0,98.0
2026-04-01 03:05:00,26.708343,27.579585,0.0,25.0,98.0
2026-04-01 03:06:00,26.71734,27.570182,0.0,25.0,98.0
2026-04-01 03:07:00,26.710682,27.573549,0.0,25.0,98.0
2026-04-01 03:08:00,26.697521,27.575278,0.0,25.0,98.0
2026-04-01 03:09:00,26.695909,27.563762,0.0,25.0,98.0
2026-04-01 03:10:00,26.701638,27.55777,0.0,25.0,98.0
2026-04-01 03:11:00,26.691317,27.540688,0.0,25.0,98.0
2026-04-01 03:12:00,26.696145,27.547568,0.0,24.9,98.0
2026-04-01 03:13:00,26.698626,27.548306,0.0,24.9,98.0
2026-04-01 03:14:00,26.695365,27.530709,0.0,24.9,98.0
2026-04-01 03:15:00,26.689048,27.535692,0.0,24.9,98.0
2026-04-01 03:16:00,26.676206,27.528738,0.0,24.9,98.0
2026-04-01 03:17:00,26.683181,27.527393,0.0,24.9,98.0
2026-04-01 03:18:00,26.684046,27.516341,0.0,24.9,98.0
2026-04-01 03:19:00,26.684373,27.513128,0.0,24.9,98.0
2026-04-01 03:20:00,26.68368,27.521795,0.0,24.9,98.0
2026-04-01 03:21:00,26.660189,27.515808,0.0,24.9,98.0
2026-04-01 03:22:00,26.671571,27.514193,0.0,24.9,98.0
2026-04-01 03:23:00,26.667573,27.513283,0.0,24.9,98.0
2026-04-01 03:24:00,26.674299,27.518428,0.0,24.9,98.0
2026-04-01 03:25:00,26.660959,27.495184,0.0,24.9,98.0
2026-04-01 03:26:00,26.663596,27.493326,0.0,24.9,98.0
2026-04-01 03:27:00,26.652873,27.505147,0.0,24.9,98.0
2026-04-01 03:28:00,26.648597,27.50503,0.0,24.9,98.0
2026-04-01 03:29:00,26.655499,27.484592,0.0,24.9,98.0
2026-04-01 03:30:00,26.645913,27.490316,0.0,24.9,98.0
2026-04-01 03:31:00,26.645433,27.487656,0.0,24.9,98.0
2026-04-01 03:32:00,26.641555,27.476194,0.0,24.9,98.0
2026-04-01 03:33:00,26.635974,27.47211,0.0,24.9,98.0
2026-04-01 03:34:00,26.641166,27.462979,0.0,24.9,98.0
2026-04-01 03:35:00,26.626544,27.474229,0.0,24.9,98.0
2026-04-01 03:36:00,26.633399,27.462524,0.0,24.9,98.0
2026-04-01 03:37:00,26.628807,27.460514,0.0,24.9,98.0
2026-04-01 03:38:00,26.628231,27.453772,0.0,24.9,98.0
2026-04-01 03:39:00,26.621281,27.446398,0.0,24.9,98.0
2026-04-01 03:40:00,26.611073,27.439499,0.0,24.9,98.0
2026-04-01 03:41:00,26.616937,27.431479,0.0,24.9,98.0
2026-04-01 03:42:00,26.611503,27.430391,0.0,24.9,98.0
2026-04-01 03:43:00,26.606206,27.431159,0.0,24.9,98.0
2026-04-01 03:44:00,26.612928,27.427009,0.0,24.9,98.0
2026-04-01 03:45:00,26.602874,27.426369,0.0,24.9,98.0
2026-04-01 03:46:00,26.597759,27.431138,0.0,24.9,98.0
2026-04-01 03:47:00,26.599601,27.432988,0.0,24.9,98.0
2026-04-01 03:48:00,26.592625,27.42966,0.0,24.9,98.0
2026-04-01 03:49:00,26.594979,27.423758,0.0,24.9,98.0
2026-04-01 03:50:00,26.585589,27.413195,0.0,24.9,98.0
2026-04-01 03:51:00,26.585444,27.411061,0.0,24.9,98.0
2026-04-01 03:52:00,26.58964,27.411014,0.0,24.9,98.0
2026-04-01 03:53:00,26.587131,27.398094,0.0,24.9,98.0
2026-04-01 03:54:00,26.579849,27.410303,0.0,24.9,98.0
2026-04-01 03:55:00,26.568156,27.403165,0.0,24.9,98.0
2026-04-01 03:56:00,26.577457,27.396346,0.0,24.9,98.0
2026-04-01 03:57:00,26.57777,27.388836,0.0,24.9,98.0
2026-04-01 03:58:00,26.562779,27.393711,0.0,24.9,98.0
2026-04-01 03:59:00,26.559395,27.402902,0.0,24.9,98.0
2026-04-01 04:00:00,26.569297,27.394746,0.0,24.9,98.0
2026-04-01 04:01:00,26.559453,27.390948,0.0,24.9,98.0
2026-04-01 04:02:00,26.561751,27.373271,0.0,24.8,98.0
2026-04-01 04:03:00,26.555966,27.387527,0.0,24.9,98.0
2026-04-01 04:04:00,26.55506,27.366598,0.0,24.9,98.0
2026-04-01 04:05:00,26.546484,27.365464,0.0,24.9,98.0
2026-04-01 04:06:00,26.548166,27.366861,0.0,24.9,98.0
2026-04-01 04:07:00,26.548012,27.353268,0.0,24.9,98.0
2026-04-01 04:08:00,26.541406,27.35445,0.0,24.9,98.0
2026-04-01 04:09:00,26.542332,27.347548,0.0,24.9,98.0
2026-04-01 04:10:00,26.530327,27.348257,0.0,24.9,98.0
2026-04-01 04:11:00,26.534689,27.343442,0.0,24.9,98.0
2026-04-01 04:12:00,26.544779,27.32922,0.0,24.9,98.0
2026-04-01 04:13:00,26.532425,27.335842,0.0,24.9,98.0
2026-04-01 04:14:00,26.522372,27.321966,0.0,24.9,98.0
2026-04-01 04:15:00,26.525175,27.337695,0.0,24.9,98.0
2026-04-01 04:16:00,26.522161,27.324612,0.0,24.9,98.0
2026-04-01 04:17:00,26.513809,27.331048,0.0,24.9,98.0
2026-04-01 04:18:00,26.509588,27.33271,0.0,24.9,98.0
2026-04-01 04:19:00,26.511386,27.30855,0.0,24.9,98.0
2026-04-01 04:20:00,26.502822,27.310701,0.0,24.9,98.0
2026-04-01 04:21:00,26.503172,27.305459,0.0,24.9,98.0
2026-04-01 04:22:00,26.501652,27.310057,0.0,24.9,98.0
2026-04-01 04:23:00,26.499298,27.3026,0.0,24.9,98.0
2026-04-01 04:24:00,26.490004,27.299862,0.0,24.9,98.0
2026-04-01 04:25:00,26.4994,27.29721,0.0,24.9,98.0
2026-04-01 04:26:00,26.491762,27.292459,0.0,24.9,98.0
2026-04-01 04:27:00,26.482549,27.299129,0.0,24.9,98.0
2026-04-01 04:28:00,26.480999,27.286509,0.0,24.9,98.0
2026-04-01 04:29:00,26.49517,27.27527,0.0,24.9,98.0
2026-04-01 04:30:00,26.478662,27.276055,0.0,24.9,98.0
2026-04-01 04:31:00,26.476742,27.273763,0.0,24.9,98.0
2026-04-01 04:32:00,26.481009,27.262323,0.0,24.9,98.0
2026-04-01 04:33:00,26.474031,27.255773,0.0,24.9,98.0
2026-04-01 04:34:00,26.464561,27.24075,0.0,24.9,98.0
2026-04-01 04:35:00,26.468724,27.243007,0.0,24.9,98.0
2026-04-01 04:36:00,26.463434,27.247061,0.0,25.0,98.0
2026-04-01 04:37:00,26.465469,27.249204,0.0,25.0,98.0
2026-04-01 04:38:00,26.460239,27.242585,0.0,25.0,98.0
2026-04-01 04:39:00,26.448369,27.233275,0.0,25.0,98.0
2026-04-01 04:40:00,26.456681,27.220023,0.0,25.0,98.0
2026-04-01 04:41:00,26.444112,27.22087,0.0,25.1,98.0
2026-04-01 04:42:00,26.440188,27.219989,0.0,25.1,98.0
2026-04-01 04:43:00,26.437818,27.223295,0.0,25.1,98.0
2026-04-01 04:44:00,26.434672,27.22893,0.0,25.1,98.0
2026-04-01 04:45:00,26.432249,27.227302,0.0,25.1,98.0
2026-04-01 04:46:00,26.427906,27.228036,0.0,25.1,98.0
2026-04-01 04:47:00,26.421192,27.213689,0.0,25.1,98.0
2026-04-01 04:48:00,26.42669,27.207516,0.0,25.2,98.0
2026-04-01 04:49:00,26.41902,27.217945,0.0,25.2,98.0
2026-04-01 04:50:00,26.416651,27.197704,0.0,25.2,98.0
2026-04-01 04:51:00,26.417666,27.201301,0.0,25.2,98.0
2026-04-01 04:52:00,26.414061,27.205129,0.0,25.2,98.0
2026-04-01 04:53:00,26.416272,27.194629,0.0,25.2,98.0
2026-04-01 04:54:00,26.40975,27.185954,0.0,25.2,98.0
2026-04-01 04:55:00,26.404256,27.18259,0.0,25.2,98.0
2026-04-01 04:56:00,26.397236,27.185265,0.0,25.2,98.0
2026-04-01 04:57:00,26.407063,27.194488,0.0,25.2,98.0
2026-04-01 04:58:00,26.391763,27.173051,0.0,25.2,97.0
2026-04-01 04:59:00,26.395968,27.170161,0.0,25.2,97.0
2026-04-01 05:00:00,26.394784,27.17492,0.0,25.2,97.0
2026-04-01 05:01:00,26.387733,27.170093,0.0,25.1,97.0
2026-04-01 05:02:00,26.388745,27.16156,0.0,25.1,97.0
2026-04-01 05:03:00,26.379015,27.148992,0.0,25.1,98.0
2026-04-01 05:04:00,26.381449,27.150725,0.0,25.1,98.0
2026-04-01 05:05:00,26.372036,27.137853,0.0,25.1,98.0
2026-04-01 05:06:00,26.369404,27.135946,0.0,25.1,98.0
2026-04-01 05:07:00,26.363671,27.140197,0.0,25.1,98.0
2026-04-01 05:08:00,26.367569,27.139728,0.0,25.1,98.0
2026-04-01 05:09:00,26.37348,27.124894,0.0,25.1,98.0
2026-04-01 05:10:00,26.366661,27.121604,0.0,25.1,98.0
2026-04-01 05:11:00,26.369986,27.114616,0.0,25.1,98.0
2026-04-01 05:12:00,26.355521,27.119544,0.0,25.1,98.0
2026-04-01 05:13:00,26.364366,27.122556,0.0,25.1,98.0
2026-04-01 05:14:00,26.358589,27.111271,0.0,25.1,98.0
2026-04-01 05:15:00,26.352833,27.106168,0.0,25.1,98.0
2026-04-01 05:16:00,26.351466,27.105282,0.0,25.2,98.0
2026-04-01 05:17:00,26.347137,27.106553,0.0,25.2,98.0
2026-04-01 05:18:00,26.343378,27.089536,0.0,25.2,98.0
2026-04-01 05:19:00,26.343464,27.088062,0.0,25.2,98.0
2026-04-01 05:20:00,26.336233,27.09358,0.0,25.2,98.0
2026-04-01 05:21:00,26.340031,27.083244,0.0,25.2,98.0
2026-04-01 05:22:00,26.328749,27.071166,0.0,25.2,98.0
2026-04-01 05:23:00,26.324416,27.059466,0.0,25.2,98.0
2026-04-01 05:24:00,26.322522,27.078127,0.0,25.2,98.0
2026-04-01 05:25:00,26.32196,27.064108,0.0,25.2,98.0
2026-04-01 05:26:00,26.321482,27.059269,0.0,25.2,98.0
2026-04-01 05:27:00,26.322439,27.067555,0.0,25.2,98.0
2026-04-01 05:28:00,26.310485,27.054916,0.0,25.2,98.0
2026-04-01 05:29:00,26.319508,27.042753,0.0,25.2,98.0
2026-04-01 05:30:00,26.306505,27.050047,0.0,25.2,98.0
2026-04-01 05:31:00,26.30397,27.061673,0.0,25.3,98.0
2026-04-01 05:32:00,26.30815,27.057597,0.0,25.3,98.0
2026-04-01 05:33:00,26.307902,27.025511,0.0,25.3,98.0
2026-04-01 05:34:00,26.30336,27.042359,0.0,25.3,98.0
2026-04-01 05:35:00,26.302344,27.037234,0.0,25.3,98.0
2026-04-01 05:36:00,26.303797,27.025106,0.0,25.3,98.0
2026-04-01 05:37:00,26.288643,27.027235,0.0,25.3,98.0
2026-04-01 05:38:00,26.284185,27.027579,0.0,25.3,98.0
2026-04-01 05:39:00,26.301775,27.014843,0.0,25.2,98.0
2026-04-01 05:40:00,26.29542,27.039894,0.0,25.2,98.0
2026-04-01 05:41:00,26.290425,27.031925,0.0,25.2,98.0
2026-04-01 05:42:00,26.284496,27.029175,0.0,25.2,98.0
2026-04-01 05:43:00,26.279966,27.023022,0.0,25.2,98.0
2026-04-01 05:44:00,26.2754,27.007351,0.0,25.2,98.0
2026-04-01 05:45:00,26.278415,27.013403,0.0,25.2,98.0
2026-04-01 05:46:00,26.275608,27.006944,0.0,25.2,98.0
2026-04-01 05:47:00,26.275132,27.004606,0.0,25.2,98.0
2026-04-01 05:48:00,26.266795,27.003635,0.0,25.2,98.0
2026-04-01 05:49:00,26.270932,27.009702,0.0,25.3,98.0
2026-04-01 05:50:00,26.268892,26.993205,0.0,25.2,98.0
2026-04-01 05:51:00,26.260646,26.999486,0.0,25.3,98.0
2026-04-01 05:52:00,26.260786,26.993474,0.0,25.3,98.0
2026-04-01 05:53:00,26.255946,26.988949,0.0,25.3,98.0
2026-04-01 05:54:00,26.268073,26.989298,0.0,25.3,98.0
2026-04-01 05:55:00,26.251592,26.985075,0.0,25.3,98.0
2026-04-01 05:56:00,26.252836,26.991101,0.0,25.3,98.0
2026-04-01 05:57:00,26.251421,26.988427,0.0,25.3,98.0
2026-04-01 05:58:00,26.24889,26.986,0.0,25.3,98.0
2026-04-01 05:59:00,26.251657,26.977048,0.0,25.3,98.0
2026-04-01 06:00:00,26.240479,26.965037,0.0,25.3,98.0
2026-04-01 06:01:00,26.236473,26.959664,0.0,25.3,98.0
2026-04-01 06:02:00,26.229558,26.968005,0.0,25.3,98.0
2026-04-01 06:03:00,26.236176,26.972603,0.0,25.3,98.0
2026-04-01 06:04:00,26.229816,26.961661,0.0,25.3,98.0
2026-04-01 06:05:00,26.232716,26.955718,0.0,25.3,98.0
2026-04-01 06:06:00,26.226786,26.953284,16.0,25.3,98.0
2026-04-01 06:07:00,26.227672,26.945939,16.0,25.2,98.0
2026-04-01 06:08:00,26.21713,26.962499,16.0,25.3,98.0
2026-04-01 06:09:00,26.209596,26.951786,19.0,25.3,98.0
2026-04-01 06:10:00,26.215781,26.945377,21.0,25.3,98.0
2026-04-01 06:11:00,26.213744,26.932181,23.0,25.3,98.0
2026-04-01 06:12:00,26.210289,26.94109,25.0,25.3,98.0
2026-04-01 06:13:00,26.207239,26.924381,26.0,25.3,98.0
2026-04-01 06:14:00,26.211093,26.936076,26.0,25.3,98.0
2026-04-01 06:15:00,26.199592,26.887305,26.0,25.3,98.0
2026-04-01 06:16:00,26.197452,26.928217,32.0,25.3,98.0
2026-04-01 06:17:00,26.191572,26.919237,35.0,25.3,98.0
2026-04-01 06:18:00,26.196494,26.931879,39.0,25.3,98.0
2026-04-01 06:19:00,26.19295,26.909911,39.0,25.3,98.0
2026-04-01 06:20:00,26.190135,26.906624,39.0,25.3,98.0
2026-04-01 06:21:00,26.190706,26.918389,46.0,25.3,98.0
2026-04-01 06:22:00,26.180257,26.915269,47.0,25.3,98.0
2026-04-01 06:23:00,26.186245,26.919645,49.0,25.3,98.0
2026-04-01 06:24:00,26.176439,26.907823,49.0,25.3,98.0
2026-04-01 06:25:00,26.176543,26.910325,49.0,25.4,98.0
2026-04-01 06:26:00,26.170866,26.90365,49.0,25.4,98.0
2026-04-01 06:27:00,26.169674,26.925326,49.0,25.4,98.0
2026-04-01 06:28:00,26.168409,26.900618,51.0,25.4,98.0
2026-04-01 06:29:00,26.162612,26.896274,53.0,25.4,98.0
2026-04-01 06:30:00,26.165852,26.884215,55.0,25.4,98.0
2026-04-01 06:31:00,26.157823,26.895577,58.0,25.4,98.0
2026-04-01 06:32:00,26.162628,26.892339,67.0,25.4,98.0
2026-04-01 06:33:00,26.160661,26.89598,70.0,25.4,98.0
2026-04-01 06:34:00,26.154659,26.884336,74.0,25.4,98.0
2026-04-01 06:35:00,26.14326,26.899819,74.0,25.4,98.0
2026-04-01 06:36:00,26.148773,26.88859,74.0,25.4,98.0
2026-04-01 06:37:00,26.14511,26.900584,75.0,25.4,98.0
2026-04-01 06:38:00,26.153477,26.89239,74.0,25.5,98.0
2026-04-01 06:39:00,26.135942,26.885238,72.0,25.5,98.0
2026-04-01 06:40:00,26.131817,26.874105,72.0,25.6,98.0
2026-04-01 06:41:00,26.146664,26.894292,74.0,25.6,98.0
2026-04-01 06:42:00,26.124207,26.884774,76.0,25.6,98.0
2026-04-01 06:43:00,26.123947,26.87985,76.0,25.6,98.0
2026-04-01 06:44:00,26.125231,26.885582,76.0,25.6,98.0
2026-04-01 06:45:00,26.131715,26.869139,79.0,25.6,98.0
2026-04-01 06:46:00,26.1144,26.874014,81.0,25.6,98.0
2026-04-01 06:47:00,26.120299,26.879824,84.0,25.7,98.0
2026-04-01 06:48:00,26.113554,26.878209,84.0,25.7,98.0
2026-04-01 06:49:00,26.123004,26.875267,91.0,25.7,98.0
2026-04-01 06:50:00,26.113081,26.875055,95.0,25.7,98.0
2026-04-01 06:51:00,26.107482,26.866711,100.0,25.7,98.0
2026-04-01 06:52:00,26.107336,26.87267,100.0,25.7,98.0
2026-04-01 06:53:00,26.107761,26.872679,111.0,25.7,98.0
2026-04-01 06:54:00,26.099418,26.84618,116.0,25.8,98.0
2026-04-01 06:55:00,26.09685,26.870505,120.0,25.8,98.0
2026-04-01 06:56:00,26.096831,26.86711,120.0,25.8,98.0
2026-04-01 06:57:00,26.094703,26.867301,128.0,25.8,98.0
2026-04-01 06:58:00,26.088894,26.873851,128.0,25.8,98.0
2026-04-01 06:59:00,26.091133,26.861138,128.0,25.9,98.0
2026-04-01 07:00:00,26.092237,26.857684,130.0,25.9,98.0
2026-04-01 07:01:00,26.088784,26.85958,134.0,25.9,98.0
2026-04-01 07:02:00,26.061143,26.867491,130.0,25.9,98.0
2026-04-01 07:03:00,25.854586,26.864121,130.0,26.0,97.0
2026-04-01 07:04:00,25.709969,26.875642,120.0,26.0,97.0
2026-04-01 07:05:00,25.620863,26.863619,114.0,26.1,97.0
2026-04-01 07:06:00,25.604929,26.851248,114.0,26.1,97.0
2026-04-01 07:07:00,25.608507,26.871097,104.0,26.1,97.0
2026-04-01 07:08:00,25.612804,26.864671,102.0,26.1,97.0
2026-04-01 07:09:00,25.616331,26.862487,102.0,26.1,96.0
2026-04-01 07:10:00,25.618599,26.868305,100.0,26.1,96.0
2026-04-01 07:11:00,25.628548,26.85982,100.0,26.1,96.0
2026-04-01 07:12:00,25.628001,26.861795,104.0,26.1,96.0
2026-04-01 07:13:00,25.637676,26.869514,103.0,26.1,95.0
2026-04-01 07:14:00,25.634441,26.857587,105.0,26.2,95.0
2026-04-01 07:15:00,25.64672,26.85831,111.0,26.2,95.0
2026-04-01 07:16:00,25.653249,26.862448,111.0,26.2,95.0
2026-04-01 07:17:00,25.660034,26.849718,199.0,26.2,95.0
2026-04-01 07:18:00,25.66681,26.862822,209.0,26.3,95.0
2026-04-01 07:19:00,25.668721,26.859144,210.0,26.3,95.0
2026-04-01 07:20:00,25.673093,26.856663,206.0,26.4,95.0
2026-04-01 07:21:00,25.684299,26.863836,204.0,26.4,95.0
2026-04-01 07:22:00,25.684773,26.854923,204.0,26.5,95.0
2026-04-01 07:23:00,25.683396,26.861664,209.0,26.6,94.0
2026-04-01 07:24:00,25.699094,26.856561,211.0,26.7,94.0
2026-04-01 07:25:00,25.695286,26.86026,213.0,26.7,93.0
2026-04-01 07:26:00,25.687527,26.866058,213.0,26.8,93.0
2026-04-01 07:27:00,25.69714,26.862802,220.0,26.9,93.0
2026-04-01 07:28:00,25.70818,26.864724,220.0,26.9,93.0
2026-04-01 07:29:00,25.703191,26.871221,229.0,26.9,93.0
2026-04-01 07:30:00,25.715789,26.862386,232.0,27.1,93.0
2026-04-01 07:31:00,25.716097,26.872148,229.0,27.1,93.0
2026-04-01 07:32:00,25.715943,26.885042,229.0,27.2,92.0
2026-04-01 07:33:00,25.715047,26.873533,188.0,27.2,92.0
2026-04-01 07:34:00,25.721658,26.884625,204.0,27.3,92.0
2026-04-01 07:35:00,25.723078,26.881873,223.0,27.3,92.0
2026-04-01 07:36:00,25.720038,26.895655,239.0,27.4,92.0
2026-04-01 07:37:00,25.724784,26.896151,244.0,27.4,92.0
2026-04-01 07:38:00,25.734392,26.905683,248.0,27.5,91.0
2026-04-01 07:39:00,25.733195,26.896923,250.0,27.6,91.0
2026-04-01 07:40:00,25.729395,26.920599,253.0,27.6,91.0
2026-04-01 07:41:00,25.739038,26.9022,267.0,27.6,91.0
2026-04-01 07:42:00,25.736371,26.91852,271.0,27.6,91.0
2026-04-01 07:43:00,25.749238,26.924454,272.0,27.7,91.0
2026-04-01 07:44:00,25.731781,26.917003,272.0,27.8,91.0
2026-04-01 07:45:00,25.746267,26.946828,269.0,27.8,91.0
2026-04-01 07:46:00,25.742971,26.928617,274.0,27.9,90.0
2026-04-01 07:47:00,25.741311,26.938569,276.0,27.9,89.0
2026-04-01 07:48:00,25.738772,26.925797,295.0,27.9,90.0
2026-04-01 07:49:00,25.741604,26.948834,299.0,27.9,90.0
2026-04-01 07:50:00,25.751262,26.952688,272.0,28.0,90.0
2026-04-01 07:51:00,25.755433,26.952114,301.0,28.0,89.0
2026-04-01 07:52:00,25.75145,26.98865,207.0,28.1,89.0
2026-04-01 07:53:00,25.755656,26.962985,192.0,28.1,89.0
2026-04-01 07:54:00,25.759363,26.962274,162.0,28.1,89.0
2026-04-01 07:55:00,25.750422,26.968386,155.0,28.1,89.0
2026-04-01 07:56:00,25.756699,26.964126,153.0,28.0,89.0
2026-04-01 07:57:00,25.760109,26.970287,153.0,28.0,89.0
2026-04-01 07:58:00,25.765211,26.974855,211.0,27.9,89.0
2026-04-01 07:59:00,25.751332,26.986851,236.0,28.0,89.0
2026-04-01 08:00:00,25.763362,26.989326,287.0,27.9,89.0
2026-04-01 08:01:00,25.761844,26.99907,333.0,28.1,89.0
2026-04-01 08:02:00,25.760995,26.996963,330.0,28.1,89.0
2026-04-01 08:03:00,25.768322,26.990557,329.0,28.1,89.0
2026-04-01 08:04:00,25.758812,26.9945,332.0,28.1,88.0
2026-04-01 08:05:00,25.765404,27.009312,332.0,28.2,88.0
2026-04-01 08:06:00,25.770072,27.000673,332.0,28.2,89.0
2026-04-01 08:07:00,25.768647,27.019952,330.0,28.3,88.0
2026-04-01 08:08:00,25.77987,27.018154,330.0,28.3,88.0
2026-04-01 08:09:00,25.77206,27.030821,330.0,28.3,88.0
2026-04-01 08:10:00,25.779951,27.021089,345.0,28.4,88.0
2026-04-01 08:11:00,25.782671,27.047159,341.0,28.4,88.0
2026-04-01 08:12:00,25.775677,27.056888,341.0,28.4,88.0
2026-04-01 08:13:00,25.774514,27.057527,341.0,28.4,87.0
2026-04-01 08:14:00,25.777713,27.054789,353.0,28.4,87.0
2026-04-01 08:15:00,25.770379,27.074688,360.0,28.4,87.0
2026-04-01 08:16:00,25.784707,27.075427,359.0,28.4,87.0
2026-04-01 08:17:00,25.776064,27.09476,359.0,28.5,88.0
2026-04-01 08:18:00,25.780883,27.079207,362.0,28.5,87.0
2026-04-01 08:19:00,25.771572,27.094507,362.0,28.6,87.0
2026-04-01 08:20:00,25.790627,27.096532,362.0,28.7,87.0
2026-04-01 08:21:00,25.781622,27.109828,387.0,28.7,87.0
2026-04-01 08:22:00,25.783552,27.125416,395.0,28.7,87.0
2026-04-01 08:23:00,25.779376,27.126208,392.0,28.7,86.0
2026-04-01 08:24:00,25.78269,27.12926,394.0,28.8,86.0
2026-04-01 08:25:00,25.782308,27.152866,397.0,28.8,86.0
2026-04-01 08:26:00,25.772842,27.133069,390.0,28.8,86.0
2026-04-01 08:27:00,25.788061,27.153132,390.0,28.8,86.0
2026-04-01 08:28:00,25.782802,27.163865,390.0,28.9,86.0
2026-04-01 08:29:00,25.787145,27.173815,424.0,28.9,86.0
2026-04-01 08:30:00,25.782781,27.182662,425.0,28.9,86.0
2026-04-01 08:31:00,25.782721,27.192627,374.0,28.9,86.0
2026-04-01 08:32:00,25.784293,27.203977,418.0,28.8,85.0
2026-04-01 08:33:00,25.775392,27.219349,243.0,28.8,85.0
2026-04-01 08:34:00,25.791837,27.215607,243.0,28.8,85.0
2026-04-01 08:35:00,25.792648,27.22632,211.0,28.8,85.0
2026-04-01 08:36:00,25.780479,27.2355,269.0,28.8,85.0
2026-04-01 08:37:00,25.787363,27.234861,313.0,28.7,85.0
2026-04-01 08:38:00,25.784986,27.238241,313.0,28.7,85.0
2026-04-01 08:39:00,25.782514,27.261444,313.0,28.7,85.0
2026-04-01 08:40:00,25.784242,27.263466,190.0,28.7,85.0
2026-04-01 08:41:00,25.791591,27.241172,181.0,28.7,85.0
2026-04-01 08:42:00,25.792836,27.270784,178.0,28.7,86.0
2026-04-01 08:43:00,25.797193,27.241967,193.0,28.7,85.0
2026-04-01 08:44:00,25.799372,27.268323,336.0,28.7,86.0
2026-04-01 08:45:00,25.798203,27.281445,237.0,28.7,85.0
2026-04-01 08:46:00,25.796346,27.290953,237.0,28.7,86.0
2026-04-01 08:47:00,25.801068,27.279759,515.0,28.7,86.0
2026-04-01 08:48:00,25.799246,27.274544,520.0,28.8,86.0
2026-04-01 08:49:00,25.81281,27.289572,520.0,28.9,85.0
2026-04-01 08:50:00,25.80141,27.299467,505.0,29.0,85.0
2026-04-01 08:51:00,25.80108,27.298897,490.0,29.1,85.0
2026-04-01 08:52:00,25.80268,27.304485,490.0,29.1,84.0
2026-04-01 08:53:00,25.808605,27.339515,487.0,29.1,84.0
2026-04-01 08:54:00,25.803742,27.318118,503.0,29.1,83.0
2026-04-01 08:55:00,25.803073,27.352112,526.0,29.1,83.0
2026-04-01 08:56:00,25.804075,27.341736,526.0,29.1,84.0
2026-04-01 08:57:00,25.802984,27.356412,506.0,29.1,84.0
2026-04-01 08:58:00,25.812015,27.363539,526.0,29.2,84.0
2026-04-01 08:59:00,25.824905,27.388888,522.0,29.2,84.0
2026-04-01 09:00:00,25.802242,27.378773,457.0,29.3,84.0
2026-04-01 09:01:00,25.817426,27.385479,512.0,29.3,83.0
2026-04-01 09:02:00,25.814339,27.397876,469.0,29.3,83.0
2026-04-01 09:03:00,25.81215,27.404803,469.0,29.3,83.0
2026-04-01 09:04:00,25.821045,27.41896,381.0,29.3,82.0
2026-04-01 09:05:00,25.81391,27.43252,274.0,29.3,82.0
2026-04-01 09:06:00,25.815506,27.44327,274.0,29.3,83.0
2026-04-01 09:07:00,25.811836,27.443216,483.0,29.3,83.0
2026-04-01 09:08:00,25.818066,27.447958,561.0,29.3,83.0
2026-04-01 09:09:00,25.808719,27.457739,575.0,29.4,83.0
2026-04-01 09:10:00,25.825763,27.471366,575.0,29.4,83.0
2026-04-01 09:11:00,25.819808,27.482145,573.0,29.4,83.0
2026-04-01 09:12:00,25.819012,27.491241,480.0,29.6,83.0
2026-04-01 09:13:00,25.817052,27.508056,598.0,29.6,82.0
2026-04-01 09:14:00,25.822799,27.506238,605.0,29.6,82.0
2026-04-01 09:15:00,25.828859,27.520119,605.0,29.6,82.0
2026-04-01 09:16:00,25.827949,27.523657,605.0,29.7,82.0
2026-04-01 09:17:00,25.835347,27.541602,540.0,29.7,82.0
