reference,candidate,n,bias_C,mae_C,rmse_C,corr,amp_reference_C,amp_candidate_C,amp_error_C,peak_time_reference,peak_time_candidate,peak_lag_min,top_col,H_slab_m
T1Tb,forced_slab_from_T1Ta,3459,-0.36373368302768105,0.718837226593717,0.8094159383571291,0.9863200517937957,13.027245000000004,13.91650286542972,0.8892578654297161,2026-04-01 14:56:00,2026-04-01 14:22:00,-34.0,T1Ta,0.1
T1Tb,forced_slab_from_T1Ke,3459,-0.3423575297304118,1.4177956000730747,1.7930541180039907,0.9328263334902615,13.027245000000004,6.387740488765758,-6.639504511234247,2026-04-01 14:56:00,2026-04-01 15:33:00,37.0,T1Ke,0.1
T1Tb,forced_slab_from_T2A,3459,-2.1198186750944155,2.6469272811502162,3.665204348280504,0.5558519321487599,13.027245000000004,2.8559518105373627,-10.171293189462641,2026-04-01 14:56:00,2026-04-01 17:30:00,154.0,T2A,0.1
T1Tb,forced_slab_from_T2A2,3459,-1.5182696120029073,1.7723629322486893,2.528281962052498,0.9526039661945847,13.027245000000004,4.830013291804164,-8.19723170819584,2026-04-01 14:56:00,2026-04-01 15:24:00,28.0,T2A2,0.1
