timestamp,T_a,RH,u,rain,G_sol
2026-04-05 07:14:00,26.1,94,0.1,0.0,192
2026-04-05 07:14:00,26.1,94,0.1,0.0,192
2026-04-05 07:15:00,26.2,94,0.1,0.0,195
2026-04-05 07:15:00,26.2,94,0.1,0.0,195
2026-04-05 07:16:00,26.2,94,0.1,0.0,195
2026-04-05 07:16:00,26.2,94,0.1,0.0,195
2026-04-05 07:17:00,26.2,94,0.1,0.0,199
2026-04-05 07:17:00,26.2,94,0.1,0.0,199
2026-04-05 07:18:00,26.3,94,0.1,0.0,202
2026-04-05 07:18:00,26.3,94,0.1,0.0,202
2026-04-05 07:19:00,26.3,94,0.1,0.0,206
2026-04-05 07:19:00,26.3,94,0.1,0.0,206
2026-04-05 07:20:00,26.4,94,0.1,0.0,207
2026-04-05 07:20:00,26.4,94,0.1,0.0,207
2026-04-05 07:21:00,26.5,94,0.1,0.0,213
2026-04-05 07:21:00,26.5,94,0.1,0.0,213
2026-04-05 07:22:00,26.6,94,0.1,0.0,218
2026-04-05 07:22:00,26.6,94,0.1,0.0,218
2026-04-05 07:23:00,26.6,94,0.1,0.0,218
2026-04-05 07:23:00,26.6,94,0.1,0.0,218
2026-04-05 07:24:00,26.7,94,0.1,0.0,223
2026-04-05 07:24:00,26.7,94,0.1,0.0,223
2026-04-05 07:25:00,26.8,93,0.1,0.0,227
2026-04-05 07:25:00,26.8,93,0.1,0.0,227
2026-04-05 07:26:00,26.9,93,0.1,0.0,231
2026-04-05 07:26:00,26.9,93,0.1,0.0,231
2026-04-05 07:27:00,27.1,93,0.1,0.0,232
2026-04-05 07:27:00,27.1,93,0.1,0.0,232
2026-04-05 07:28:00,27.2,92,0.1,0.0,241
2026-04-05 07:28:00,27.2,92,0.1,0.0,241
2026-04-05 07:29:00,27.2,92,0.1,0.0,244
2026-04-05 07:29:00,27.2,92,0.1,0.0,244
2026-04-05 07:30:00,27.3,91,0.1,0.0,248
2026-04-05 07:30:00,27.3,91,0.1,0.0,248
2026-04-05 07:31:00,27.3,90,0.1,0.0,250
2026-04-05 07:31:00,27.3,90,0.1,0.0,250
2026-04-05 07:32:00,27.4,90,0.1,0.0,250
2026-04-05 07:32:00,27.4,90,0.1,0.0,250
2026-04-05 07:33:00,27.5,90,0.1,0.0,257
2026-04-05 07:33:00,27.5,90,0.1,0.0,257
2026-04-05 07:34:00,27.6,89,0.1,0.0,264
2026-04-05 07:34:00,27.6,89,0.1,0.0,264
2026-04-05 07:35:00,27.6,89,0.1,0.0,267
2026-04-05 07:35:00,27.6,89,0.1,0.0,267
2026-04-05 07:36:00,27.6,89,0.1,0.0,267
2026-04-05 07:36:00,27.6,89,0.1,0.0,267
2026-04-05 07:37:00,27.7,88,0.1,0.0,271
2026-04-05 07:37:00,27.7,88,0.1,0.0,271
2026-04-05 07:38:00,27.7,88,0.1,0.0,271
2026-04-05 07:38:00,27.7,88,0.1,0.0,271
2026-04-05 07:39:00,27.8,88,0.1,0.0,269
2026-04-05 07:39:00,27.8,88,0.1,0.0,269
2026-04-05 07:40:00,27.8,88,0.1,0.0,264
2026-04-05 07:40:00,27.8,88,0.1,0.0,264
2026-04-05 07:41:00,27.8,89,0.1,0.0,257
2026-04-05 07:41:00,27.8,89,0.1,0.0,257
2026-04-05 07:42:00,27.9,89,0.1,0.0,257
2026-04-05 07:42:00,27.9,89,0.1,0.0,257
2026-04-05 07:43:00,27.9,89,0.1,0.0,258
2026-04-05 07:43:00,27.9,89,0.1,0.0,258
2026-04-05 07:44:00,28.1,88,0.1,0.0,264
2026-04-05 07:44:00,28.1,88,0.1,0.0,264
2026-04-05 07:45:00,28.1,88,0.1,0.0,264
2026-04-05 07:45:00,28.1,88,0.1,0.0,264
2026-04-05 07:46:00,28.2,88,0.1,0.0,274
2026-04-05 07:46:00,28.2,88,0.1,0.0,274
2026-04-05 07:47:00,28.2,88,0.1,0.0,285
2026-04-05 07:47:00,28.2,88,0.1,0.0,285
2026-04-05 07:48:00,28.2,88,0.1,0.0,290
2026-04-05 07:48:00,28.2,88,0.1,0.0,290
2026-04-05 07:49:00,28.3,88,0.1,0.0,301
2026-04-05 07:49:00,28.3,88,0.1,0.0,301
2026-04-05 07:50:00,28.3,88,0.1,0.0,301
2026-04-05 07:50:00,28.3,88,0.1,0.0,301
2026-04-05 07:51:00,28.3,88,0.1,0.0,301
2026-04-05 07:51:00,28.3,88,0.1,0.0,301
2026-04-05 07:52:00,28.4,87,0.1,0.0,311
2026-04-05 07:52:00,28.4,87,0.1,0.0,311
2026-04-05 07:53:00,28.4,88,0.1,0.0,313
2026-04-05 07:53:00,28.4,88,0.1,0.0,313
2026-04-05 07:54:00,28.4,87,0.1,0.0,321
2026-04-05 07:54:00,28.4,87,0.1,0.0,321
2026-04-05 07:55:00,28.5,87,0.1,0.0,322
2026-04-05 07:55:00,28.5,87,0.1,0.0,322
2026-04-05 07:56:00,28.6,87,0.1,0.0,327
2026-04-05 07:56:00,28.6,87,0.1,0.0,327
2026-04-05 07:57:00,28.6,87,0.1,0.0,322
2026-04-05 07:57:00,28.6,87,0.1,0.0,322
2026-04-05 07:58:00,28.7,87,0.1,0.0,316
2026-04-05 07:58:00,28.7,87,0.1,0.0,316
2026-04-05 07:59:00,28.7,87,0.1,0.0,313
2026-04-05 07:59:00,28.7,87,0.1,0.0,313
2026-04-05 08:00:00,28.7,86,0.9,0.0,325
2026-04-05 08:00:00,28.7,86,0.9,0.0,325
2026-04-05 08:01:00,28.8,86,0.1,0.0,339
2026-04-05 08:01:00,28.8,86,0.1,0.0,339
2026-04-05 08:02:00,28.8,86,0.9,0.0,339
2026-04-05 08:02:00,28.8,86,0.9,0.0,339
2026-04-05 08:03:00,28.8,85,0.4,0.0,248
2026-04-05 08:03:00,28.8,85,0.4,0.0,248
2026-04-05 08:04:00,28.8,86,0.4,0.0,248
2026-04-05 08:04:00,28.8,86,0.4,0.0,248
2026-04-05 08:05:00,28.8,84,0.4,0.0,200
2026-04-05 08:05:00,28.8,84,0.4,0.0,200
2026-04-05 08:06:00,28.8,85,0.4,0.0,248
2026-04-05 08:06:00,28.8,85,0.4,0.0,248
2026-04-05 08:07:00,28.8,84,1.3,0.0,248
2026-04-05 08:07:00,28.8,84,1.3,0.0,248
2026-04-05 08:08:00,28.8,84,0.9,0.0,295
2026-04-05 08:08:00,28.8,84,0.9,0.0,295
2026-04-05 08:09:00,28.8,85,0.9,0.0,295
2026-04-05 08:09:00,28.8,85,0.9,0.0,295
2026-04-05 08:10:00,28.8,84,0.9,0.0,373
2026-04-05 08:10:00,28.8,84,0.9,0.0,373
2026-04-05 08:11:00,28.8,84,2.2,0.0,374
2026-04-05 08:11:00,28.8,84,2.2,0.0,374
2026-04-05 08:12:00,28.8,84,2.2,0.0,374
2026-04-05 08:12:00,28.8,84,2.2,0.0,374
2026-04-05 08:13:00,28.8,84,1.3,0.0,357
2026-04-05 08:13:00,28.8,84,1.3,0.0,357
2026-04-05 08:14:00,28.8,84,0.1,0.0,357
2026-04-05 08:14:00,28.8,84,0.1,0.0,357
2026-04-05 08:15:00,28.8,85,0.4,0.0,345
2026-04-05 08:15:00,28.8,85,0.4,0.0,345
2026-04-05 08:16:00,28.9,85,0.4,0.0,373
2026-04-05 08:16:00,28.9,85,0.4,0.0,373
2026-04-05 08:17:00,28.9,85,0.9,0.0,373
2026-04-05 08:17:00,28.9,85,0.9,0.0,373
2026-04-05 08:18:00,28.9,84,0.9,0.0,396
2026-04-05 08:18:00,28.9,84,0.9,0.0,396
2026-04-05 08:19:00,29.0,84,1.8,0.0,401
2026-04-05 08:19:00,29.0,84,1.8,0.0,401
2026-04-05 08:20:00,29.1,84,1.3,0.0,401
2026-04-05 08:20:00,29.1,84,1.3,0.0,401
2026-04-05 08:21:00,29.1,83,1.8,0.0,399
2026-04-05 08:21:00,29.1,83,1.8,0.0,399
2026-04-05 08:22:00,29.2,83,1.8,0.0,410
2026-04-05 08:22:00,29.2,83,1.8,0.0,410
2026-04-05 08:23:00,29.2,83,0.1,0.0,420
2026-04-05 08:23:00,29.2,83,0.1,0.0,420
2026-04-05 08:24:00,29.2,83,0.4,0.0,424
2026-04-05 08:24:00,29.2,83,0.4,0.0,424
2026-04-05 08:25:00,29.3,84,1.8,0.0,424
2026-04-05 08:25:00,29.3,84,1.8,0.0,424
2026-04-05 08:26:00,29.3,83,3.1,0.0,424
2026-04-05 08:26:00,29.3,83,3.1,0.0,424
2026-04-05 08:27:00,29.3,83,4.9,0.0,427
2026-04-05 08:27:00,29.3,83,4.9,0.0,427
2026-04-05 08:28:00,29.3,83,1.8,0.0,420
2026-04-05 08:28:00,29.3,83,1.8,0.0,420
2026-04-05 08:29:00,29.3,83,2.2,0.0,426
2026-04-05 08:29:00,29.3,83,2.2,0.0,426
2026-04-05 08:30:00,29.3,83,1.8,0.0,425
2026-04-05 08:30:00,29.3,83,1.8,0.0,425
2026-04-05 08:31:00,29.3,83,0.9,0.0,415
2026-04-05 08:31:00,29.3,83,0.9,0.0,415
2026-04-05 08:32:00,29.3,83,1.3,0.0,415
2026-04-05 08:32:00,29.3,83,1.3,0.0,415
2026-04-05 08:33:00,29.3,83,2.7,0.0,360
2026-04-05 08:33:00,29.3,83,2.7,0.0,360
2026-04-05 08:34:00,29.3,83,3.1,0.0,399
2026-04-05 08:34:00,29.3,83,3.1,0.0,399
2026-04-05 08:35:00,29.3,83,2.2,0.0,399
2026-04-05 08:35:00,29.3,83,2.2,0.0,399
2026-04-05 08:36:00,29.3,83,0.4,0.0,445
2026-04-05 08:36:00,29.3,83,0.4,0.0,445
2026-04-05 08:37:00,29.3,83,1.3,0.0,432
2026-04-05 08:37:00,29.3,83,1.3,0.0,432
2026-04-05 08:38:00,29.3,83,2.7,0.0,432
2026-04-05 08:38:00,29.3,83,2.7,0.0,432
2026-04-05 08:39:00,29.3,83,2.2,0.0,403
2026-04-05 08:39:00,29.3,83,2.2,0.0,403
2026-04-05 08:40:00,29.3,83,2.7,0.0,406
2026-04-05 08:40:00,29.3,83,2.7,0.0,406
2026-04-05 08:41:00,29.3,83,4.5,0.0,401
2026-04-05 08:41:00,29.3,83,4.5,0.0,401
2026-04-05 08:42:00,29.3,84,0.1,0.0,403
2026-04-05 08:42:00,29.3,84,0.1,0.0,403
2026-04-05 08:43:00,29.3,84,2.7,0.0,372
2026-04-05 08:43:00,29.3,84,2.7,0.0,372
2026-04-05 08:44:00,29.3,83,3.6,0.0,318
2026-04-05 08:44:00,29.3,83,3.6,0.0,318
2026-04-05 08:45:00,29.3,83,1.8,0.0,318
2026-04-05 08:45:00,29.3,83,1.8,0.0,318
2026-04-05 08:46:00,29.3,84,2.2,0.0,381
2026-04-05 08:46:00,29.3,84,2.2,0.0,381
2026-04-05 08:47:00,29.3,84,2.7,0.0,422
2026-04-05 08:47:00,29.3,84,2.7,0.0,422
2026-04-05 08:48:00,29.3,84,3.6,0.0,464
2026-04-05 08:48:00,29.3,84,3.6,0.0,464
2026-04-05 08:49:00,29.3,84,1.8,0.0,464
2026-04-05 08:49:00,29.3,84,1.8,0.0,464
2026-04-05 08:50:00,29.3,84,4.9,0.0,481
2026-04-05 08:50:00,29.3,84,4.9,0.0,481
2026-04-05 08:51:00,29.3,83,5.4,0.0,478
2026-04-05 08:51:00,29.3,83,5.4,0.0,478
2026-04-05 08:52:00,29.3,83,2.7,0.0,478
2026-04-05 08:52:00,29.3,83,2.7,0.0,478
2026-04-05 08:53:00,29.3,83,2.7,0.0,461
2026-04-05 08:53:00,29.3,83,2.7,0.0,461
2026-04-05 08:54:00,29.3,83,3.1,0.0,480
2026-04-05 08:54:00,29.3,83,3.1,0.0,480
2026-04-05 08:55:00,29.3,83,2.2,0.0,503
2026-04-05 08:55:00,29.3,83,2.2,0.0,503
2026-04-05 08:56:00,29.3,84,3.6,0.0,503
2026-04-05 08:56:00,29.3,84,3.6,0.0,503
2026-04-05 08:57:00,29.3,83,4.5,0.0,513
2026-04-05 08:57:00,29.3,83,4.5,0.0,513
2026-04-05 08:58:00,29.3,83,1.8,0.0,515
2026-04-05 08:58:00,29.3,83,1.8,0.0,515
2026-04-05 08:59:00,29.4,84,4.0,0.0,515
2026-04-05 08:59:00,29.4,84,4.0,0.0,515
2026-04-05 09:00:00,29.4,83,5.4,0.0,497
2026-04-05 09:00:00,29.4,83,5.4,0.0,497
2026-04-05 09:01:00,29.4,82,1.8,0.0,492
2026-04-05 09:01:00,29.4,82,1.8,0.0,492
2026-04-05 09:02:00,29.4,83,3.1,0.0,492
2026-04-05 09:02:00,29.4,83,3.1,0.0,492
2026-04-05 09:03:00,29.4,83,4.5,0.0,492
2026-04-05 09:03:00,29.4,83,4.5,0.0,492
2026-04-05 09:04:00,29.5,83,4.0,0.0,538
2026-04-05 09:04:00,29.5,83,4.0,0.0,538
2026-04-05 09:05:00,29.5,83,4.5,0.0,545
2026-04-05 09:05:00,29.5,83,4.5,0.0,545
2026-04-05 09:06:00,29.5,83,1.8,0.0,545
2026-04-05 09:06:00,29.5,83,1.8,0.0,545
2026-04-05 09:07:00,29.6,83,1.3,0.0,545
2026-04-05 09:07:00,29.6,83,1.3,0.0,545
2026-04-05 09:08:00,29.6,83,2.2,0.0,547
2026-04-05 09:08:00,29.6,83,2.2,0.0,547
2026-04-05 09:09:00,29.7,83,0.9,0.0,550
2026-04-05 09:09:00,29.7,83,0.9,0.0,550
2026-04-05 09:10:00,29.7,82,3.1,0.0,550
2026-04-05 09:10:00,29.7,82,3.1,0.0,550
2026-04-05 09:11:00,29.8,82,0.9,0.0,556
2026-04-05 09:11:00,29.8,82,0.9,0.0,556
2026-04-05 09:12:00,29.8,83,3.1,0.0,561
2026-04-05 09:12:00,29.8,83,3.1,0.0,561
2026-04-05 09:13:00,29.9,82,2.7,0.0,561
2026-04-05 09:13:00,29.9,82,2.7,0.0,561
2026-04-05 09:14:00,29.9,82,2.7,0.0,568
2026-04-05 09:14:00,29.9,82,2.7,0.0,568
2026-04-05 09:15:00,29.9,82,3.6,0.0,555
2026-04-05 09:15:00,29.9,82,3.6,0.0,555
2026-04-05 09:16:00,29.9,81,1.8,0.0,552
2026-04-05 09:16:00,29.9,81,1.8,0.0,552
2026-04-05 09:17:00,29.9,81,1.8,0.0,563
2026-04-05 09:17:00,29.9,81,1.8,0.0,563
2026-04-05 09:18:00,30.0,81,3.1,0.0,582
2026-04-05 09:18:00,30.0,81,3.1,0.0,582
2026-04-05 09:19:00,30.0,81,3.1,0.0,582
2026-04-05 09:19:00,30.0,81,3.1,0.0,582
2026-04-05 09:20:00,30.0,81,3.1,0.0,580
2026-04-05 09:20:00,30.0,81,3.1,0.0,580
2026-04-05 09:21:00,30.0,81,3.6,0.0,584
2026-04-05 09:21:00,30.0,81,3.6,0.0,584
2026-04-05 09:22:00,30.0,81,3.1,0.0,585
2026-04-05 09:22:00,30.0,81,3.1,0.0,585
2026-04-05 09:23:00,30.1,81,2.2,0.0,585
2026-04-05 09:23:00,30.1,81,2.2,0.0,585
2026-04-05 09:24:00,30.1,81,5.8,0.0,594
2026-04-05 09:24:00,30.1,81,5.8,0.0,594
2026-04-05 09:25:00,30.0,81,4.9,0.0,594
2026-04-05 09:25:00,30.0,81,4.9,0.0,594
2026-04-05 09:26:00,29.9,81,4.5,0.0,599
2026-04-05 09:26:00,29.9,81,4.5,0.0,599
2026-04-05 09:27:00,29.9,81,4.5,0.0,599
2026-04-05 09:27:00,29.9,81,4.5,0.0,599
2026-04-05 09:28:00,29.9,81,4.0,0.0,599
2026-04-05 09:28:00,29.9,81,4.0,0.0,599
2026-04-05 09:29:00,29.9,81,3.6,0.0,599
2026-04-05 09:29:00,29.9,81,3.6,0.0,599
2026-04-05 09:30:00,30.0,81,4.5,0.0,612
2026-04-05 09:30:00,30.0,81,4.5,0.0,612
2026-04-05 09:31:00,30.0,81,4.5,0.0,619
2026-04-05 09:31:00,30.0,81,4.5,0.0,619
2026-04-05 09:32:00,30.1,81,1.8,0.0,621
2026-04-05 09:32:00,30.1,81,1.8,0.0,621
2026-04-05 09:33:00,30.1,81,1.8,0.0,605
2026-04-05 09:33:00,30.1,81,1.8,0.0,605
2026-04-05 09:34:00,30.2,81,4.5,0.0,584
2026-04-05 09:34:00,30.2,81,4.5,0.0,584
2026-04-05 09:35:00,30.2,80,4.5,0.0,584
2026-04-05 09:35:00,30.2,80,4.5,0.0,584
2026-04-05 09:36:00,30.2,80,2.7,0.0,541
2026-04-05 09:36:00,30.2,80,2.7,0.0,541
2026-04-05 09:37:00,30.2,81,2.7,0.0,547
2026-04-05 09:37:00,30.2,81,2.7,0.0,547
2026-04-05 09:38:00,30.2,81,4.5,0.0,571
2026-04-05 09:38:00,30.2,81,4.5,0.0,571
2026-04-05 09:39:00,30.2,80,4.0,0.0,571
2026-04-05 09:39:00,30.2,80,4.0,0.0,571
2026-04-05 09:40:00,30.2,80,1.8,0.0,571
2026-04-05 09:40:00,30.2,80,1.8,0.0,571
2026-04-05 09:41:00,30.2,81,0.4,0.0,571
2026-04-05 09:41:00,30.2,81,0.4,0.0,571
2026-04-05 09:42:00,30.3,81,2.2,0.0,619
2026-04-05 09:42:00,30.3,81,2.2,0.0,619
2026-04-05 09:43:00,30.3,81,4.9,0.0,619
2026-04-05 09:43:00,30.3,81,4.9,0.0,619
2026-04-05 09:44:00,30.3,80,4.0,0.0,578
2026-04-05 09:44:00,30.3,80,4.0,0.0,578
2026-04-05 09:45:00,30.3,80,4.0,0.0,636
2026-04-05 09:45:00,30.3,80,4.0,0.0,636
2026-04-05 09:46:00,30.3,80,6.3,0.0,671
2026-04-05 09:46:00,30.3,80,6.3,0.0,671
2026-04-05 09:47:00,30.3,80,3.6,0.0,675
2026-04-05 09:47:00,30.3,80,3.6,0.0,675
2026-04-05 09:48:00,30.3,81,3.6,0.0,661
2026-04-05 09:48:00,30.3,81,3.6,0.0,661
2026-04-05 09:49:00,30.3,81,2.7,0.0,661
2026-04-05 09:49:00,30.3,81,2.7,0.0,661
2026-04-05 09:50:00,30.3,80,2.7,0.0,227
2026-04-05 09:50:00,30.3,80,2.7,0.0,227
2026-04-05 09:51:00,30.4,81,0.9,0.0,227
2026-04-05 09:51:00,30.4,81,0.9,0.0,227
2026-04-05 09:52:00,30.4,81,1.8,0.0,566
2026-04-05 09:52:00,30.4,81,1.8,0.0,566
2026-04-05 09:53:00,30.5,80,3.1,0.0,598
2026-04-05 09:53:00,30.5,80,3.1,0.0,598
2026-04-05 09:54:00,30.6,81,0.9,0.0,548
2026-04-05 09:54:00,30.6,81,0.9,0.0,548
2026-04-05 09:55:00,30.6,80,2.2,0.0,543
2026-04-05 09:55:00,30.6,80,2.2,0.0,543
2026-04-05 09:56:00,30.7,80,0.9,0.0,543
2026-04-05 09:56:00,30.7,80,0.9,0.0,543
2026-04-05 09:57:00,30.7,80,2.2,0.0,490
2026-04-05 09:57:00,30.7,80,2.2,0.0,490
2026-04-05 09:58:00,30.8,80,1.8,0.0,422
2026-04-05 09:58:00,30.8,80,1.8,0.0,422
2026-04-05 09:59:00,30.8,80,2.2,0.0,496
2026-04-05 09:59:00,30.8,80,2.2,0.0,496
2026-04-05 10:00:00,30.8,79,1.3,0.0,436
2026-04-05 10:00:00,30.8,79,1.3,0.0,436
2026-04-05 10:01:00,30.8,79,1.3,0.0,568
2026-04-05 10:01:00,30.8,79,1.3,0.0,568
2026-04-05 10:02:00,30.8,79,1.3,0.0,582
2026-04-05 10:02:00,30.8,79,1.3,0.0,582
2026-04-05 10:03:00,30.8,79,3.6,0.0,580
2026-04-05 10:03:00,30.8,79,3.6,0.0,580
2026-04-05 10:04:00,30.8,78,3.1,0.0,592
2026-04-05 10:04:00,30.8,78,3.1,0.0,592
2026-04-05 10:05:00,30.8,79,1.3,0.0,592
2026-04-05 10:05:00,30.8,79,1.3,0.0,592
2026-04-05 10:06:00,30.8,79,2.7,0.0,592
2026-04-05 10:06:00,30.8,79,2.7,0.0,592
2026-04-05 10:07:00,30.9,79,3.1,0.0,653
2026-04-05 10:07:00,30.9,79,3.1,0.0,653
2026-04-05 10:08:00,30.9,79,3.6,0.0,717
2026-04-05 10:08:00,30.9,79,3.6,0.0,717
2026-04-05 10:09:00,30.9,79,2.2,0.0,715
2026-04-05 10:09:00,30.9,79,2.2,0.0,715
2026-04-05 10:10:00,31.1,78,0.4,0.0,715
2026-04-05 10:10:00,31.1,78,0.4,0.0,715
2026-04-05 10:11:00,31.1,79,0.9,0.0,715
2026-04-05 10:11:00,31.1,79,0.9,0.0,715
2026-04-05 10:12:00,31.2,79,2.2,0.0,737
2026-04-05 10:12:00,31.2,79,2.2,0.0,737
2026-04-05 10:13:00,31.2,78,0.4,0.0,292
2026-04-05 10:13:00,31.2,78,0.4,0.0,292
2026-04-05 10:14:00,31.2,78,0.9,0.0,752
2026-04-05 10:14:00,31.2,78,0.9,0.0,752
2026-04-05 10:15:00,31.2,78,1.8,0.0,749
2026-04-05 10:15:00,31.2,78,1.8,0.0,749
2026-04-05 10:16:00,31.3,78,0.1,0.0,749
2026-04-05 10:16:00,31.3,78,0.1,0.0,749
2026-04-05 10:17:00,31.3,78,1.3,0.0,751
2026-04-05 10:17:00,31.3,78,1.3,0.0,751
2026-04-05 10:18:00,31.3,78,3.1,0.0,550
2026-04-05 10:18:00,31.3,78,3.1,0.0,550
2026-04-05 10:19:00,31.4,78,0.9,0.0,550
2026-04-05 10:19:00,31.4,78,0.9,0.0,550
2026-04-05 10:20:00,31.4,78,1.3,0.0,550
2026-04-05 10:20:00,31.4,78,1.3,0.0,550
2026-04-05 10:21:00,31.4,77,1.3,0.0,550
2026-04-05 10:21:00,31.4,77,1.3,0.0,550
2026-04-05 10:22:00,31.4,77,2.7,0.0,202
2026-04-05 10:22:00,31.4,77,2.7,0.0,202
2026-04-05 10:23:00,31.4,77,2.2,0.0,202
2026-04-05 10:23:00,31.4,77,2.2,0.0,202
2026-04-05 10:24:00,31.3,77,3.1,0.0,230
2026-04-05 10:24:00,31.3,77,3.1,0.0,230
2026-04-05 10:25:00,31.2,77,3.6,0.0,230
2026-04-05 10:25:00,31.2,77,3.6,0.0,230
2026-04-05 10:26:00,31.2,78,1.8,0.0,823
2026-04-05 10:26:00,31.2,78,1.8,0.0,823
2026-04-05 10:27:00,31.2,78,2.7,0.0,823
2026-04-05 10:27:00,31.2,78,2.7,0.0,823
2026-04-05 10:28:00,31.2,78,1.8,0.0,823
2026-04-05 10:28:00,31.2,78,1.8,0.0,823
2026-04-05 10:29:00,31.2,78,2.2,0.0,262
2026-04-05 10:29:00,31.2,78,2.2,0.0,262
2026-04-05 10:30:00,31.2,78,0.9,0.0,285
2026-04-05 10:30:00,31.2,78,0.9,0.0,285
2026-04-05 10:31:00,31.2,78,0.1,0.0,285
2026-04-05 10:31:00,31.2,78,0.1,0.0,285
2026-04-05 10:32:00,31.2,78,0.1,0.0,285
2026-04-05 10:32:00,31.2,78,0.1,0.0,285
2026-04-05 10:33:00,31.3,78,0.1,0.0,682
2026-04-05 10:33:00,31.3,78,0.1,0.0,682
2026-04-05 10:34:00,31.3,78,1.8,0.0,763
2026-04-05 10:34:00,31.3,78,1.8,0.0,763
2026-04-05 10:35:00,31.4,78,2.2,0.0,826
2026-04-05 10:35:00,31.4,78,2.2,0.0,826
2026-04-05 10:36:00,31.5,78,2.2,0.0,826
2026-04-05 10:36:00,31.5,78,2.2,0.0,826
2026-04-05 10:37:00,31.5,77,3.6,0.0,826
2026-04-05 10:37:00,31.5,77,3.6,0.0,826
2026-04-05 10:38:00,31.5,77,3.1,0.0,269
2026-04-05 10:38:00,31.5,77,3.1,0.0,269
2026-04-05 10:39:00,31.4,77,0.9,0.0,269
2026-04-05 10:39:00,31.4,77,0.9,0.0,269
2026-04-05 10:40:00,31.4,77,1.8,0.0,269
2026-04-05 10:40:00,31.4,77,1.8,0.0,269
2026-04-05 10:41:00,31.4,77,1.3,0.0,269
2026-04-05 10:41:00,31.4,77,1.3,0.0,269
2026-04-05 10:42:00,31.4,77,2.2,0.0,722
2026-04-05 10:42:00,31.4,77,2.2,0.0,722
2026-04-05 10:43:00,31.4,77,0.4,0.0,722
2026-04-05 10:43:00,31.4,77,0.4,0.0,722
2026-04-05 10:44:00,31.5,77,0.1,0.0,722
2026-04-05 10:44:00,31.5,77,0.1,0.0,722
2026-04-05 10:45:00,31.6,77,0.9,0.0,703
2026-04-05 10:45:00,31.6,77,0.9,0.0,703
2026-04-05 10:46:00,31.6,77,0.4,0.0,703
2026-04-05 10:46:00,31.6,77,0.4,0.0,703
2026-04-05 10:47:00,31.7,76,3.1,0.0,703
2026-04-05 10:47:00,31.7,76,3.1,0.0,703
2026-04-05 10:48:00,31.8,77,1.8,0.0,703
2026-04-05 10:48:00,31.8,77,1.8,0.0,703
2026-04-05 10:49:00,31.8,75,3.6,0.0,478
2026-04-05 10:49:00,31.8,75,3.6,0.0,478
2026-04-05 10:50:00,31.7,75,4.0,0.0,429
2026-04-05 10:50:00,31.7,75,4.0,0.0,429
2026-04-05 10:51:00,31.7,75,4.5,0.0,429
2026-04-05 10:51:00,31.7,75,4.5,0.0,429
2026-04-05 10:52:00,31.6,76,4.0,0.0,429
2026-04-05 10:52:00,31.6,76,4.0,0.0,429
2026-04-05 10:53:00,31.5,76,2.7,0.0,248
2026-04-05 10:53:00,31.5,76,2.7,0.0,248
2026-04-05 10:54:00,31.4,76,2.2,0.0,239
2026-04-05 10:54:00,31.4,76,2.2,0.0,239
2026-04-05 10:55:00,31.3,76,4.0,0.0,227
2026-04-05 10:55:00,31.3,76,4.0,0.0,227
2026-04-05 10:56:00,31.2,76,3.6,0.0,226
2026-04-05 10:56:00,31.2,76,3.6,0.0,226
2026-04-05 10:57:00,31.1,76,2.7,0.0,279
2026-04-05 10:57:00,31.1,76,2.7,0.0,279
2026-04-05 10:58:00,31.0,77,3.6,0.0,279
2026-04-05 10:58:00,31.0,77,3.6,0.0,279
2026-04-05 10:59:00,30.9,77,0.4,0.0,308
2026-04-05 10:59:00,30.9,77,0.4,0.0,308
2026-04-05 11:00:00,30.9,77,1.3,0.0,318
2026-04-05 11:00:00,30.9,77,1.3,0.0,318
2026-04-05 11:01:00,30.9,78,3.1,0.0,388
2026-04-05 11:01:00,30.9,78,3.1,0.0,388
2026-04-05 11:02:00,30.9,78,3.6,0.0,388
2026-04-05 11:02:00,30.9,78,3.6,0.0,388
2026-04-05 11:03:00,31.0,79,2.7,0.0,865
2026-04-05 11:03:00,31.0,79,2.7,0.0,865
2026-04-05 11:04:00,31.0,78,2.7,0.0,865
2026-04-05 11:04:00,31.0,78,2.7,0.0,865
2026-04-05 11:05:00,31.1,78,2.2,0.0,501
2026-04-05 11:05:00,31.1,78,2.2,0.0,501
2026-04-05 11:06:00,31.1,78,3.1,0.0,501
2026-04-05 11:06:00,31.1,78,3.1,0.0,501
2026-04-05 11:07:00,31.1,78,3.1,0.0,501
2026-04-05 11:07:00,31.1,78,3.1,0.0,501
2026-04-05 11:08:00,31.1,77,3.6,0.0,947
2026-04-05 11:08:00,31.1,77,3.6,0.0,947
2026-04-05 11:09:00,31.1,78,0.4,0.0,976
2026-04-05 11:09:00,31.1,78,0.4,0.0,976
2026-04-05 11:10:00,31.1,78,3.1,0.0,978
2026-04-05 11:10:00,31.1,78,3.1,0.0,978
2026-04-05 11:11:00,31.2,78,0.4,0.0,976
2026-04-05 11:11:00,31.2,78,0.4,0.0,976
2026-04-05 11:12:00,31.2,78,1.3,0.0,976
2026-04-05 11:12:00,31.2,78,1.3,0.0,976
2026-04-05 11:13:00,31.3,78,2.2,0.0,336
2026-04-05 11:13:00,31.3,78,2.2,0.0,336
2026-04-05 11:14:00,31.4,78,3.1,0.0,336
2026-04-05 11:14:00,31.4,78,3.1,0.0,336
