datetime,model_theta_top,model_theta_mid,model_theta_bot,model_theta_mean,rika_corrected_theta_2cm,rika_raw_theta_2cm,rika_corrected_theta_7cm,rika_raw_theta_7cm
2026-04-01 14:30:00,0.05,0.45005331842380664,0.4636619221637255,0.4315275664871157,0.5215,0.745,0.4984,0.7120000000000001
2026-04-01 14:31:00,0.05,0.4499989847169312,0.4636208091711462,0.43147361798956846,0.5116999999999999,0.731,0.4984,0.7120000000000001
2026-04-01 14:32:00,0.05,0.44994472306486727,0.46357967387609866,0.43141975487216017,0.5095999999999999,0.728,0.4984,0.7120000000000001
2026-04-01 14:33:00,0.05,0.449890533301389,0.463538516667571,0.43136598579240987,0.5131,0.733,0.4984,0.7120000000000001
2026-04-01 14:34:00,0.05,0.4498364152587762,0.4634973379323996,0.4313123045508298,0.511,0.73,0.4984,0.7120000000000001
2026-04-01 14:35:00,0.05,0.4497823687678841,0.46345613805525804,0.43125870193947624,0.5061,0.723,0.4984,0.7120000000000001
2026-04-01 14:36:00,0.05,0.44972839365820494,0.4634149174186463,0.43120518428138604,0.5194,0.742,0.4984,0.7120000000000001
2026-04-01 14:37:00,0.05,0.4496744897579348,0.46337367640287996,0.43115176150616963,0.5236,0.748,0.4984,0.7120000000000001
2026-04-01 14:38:00,0.05,0.4496206568940343,0.4633324153860821,0.4310984306547395,0.5243000000000001,0.7490000000000001,0.4984,0.7120000000000001
2026-04-01 14:39:00,0.05,0.4495668948922888,0.4632911347441699,0.43104518435836103,0.5243000000000001,0.7490000000000001,0.4984,0.7120000000000001
2026-04-01 14:40:00,0.05,0.4495132035773664,0.46324983485085314,0.43099202315584745,0.5236,0.748,0.4984,0.7120000000000001
2026-04-01 14:41:00,0.05,0.449459582772877,0.46320851607761915,0.43093893205421846,0.5228999999999999,0.747,0.4984,0.7120000000000001
2026-04-01 14:42:00,0.05,0.44940603230142495,0.46316717879372954,0.43088591858250314,0.5215,0.745,0.4984,0.7120000000000001
2026-04-01 14:43:00,0.05,0.4493525519846647,0.46312582336621255,0.4308329917735075,0.5095999999999999,0.728,0.4984,0.7120000000000001
2026-04-01 14:44:00,0.05,0.44929914164335216,0.46308445015985633,0.4307801586563237,0.504,0.72,0.4984,0.7120000000000001
2026-04-01 14:45:00,0.05,0.4492458010973967,0.46304305953720415,0.4307274037287465,0.5046999999999999,0.721,0.4976999999999999,0.711
2026-04-01 14:46:00,0.05,0.4491925301659091,0.4630016518585484,0.4306747339123174,0.5046999999999999,0.721,0.4963,0.7090000000000001
2026-04-01 14:47:00,0.05,0.4491393286672517,0.4629602274819267,0.43062215041580154,0.5036499999999999,0.7195,0.4962125,0.708875
2026-04-01 14:48:00,0.05,0.44908619641908415,0.46291878676311604,0.4305696634996085,0.5025999999999999,0.718,0.496125,0.70875
2026-04-01 14:49:00,0.05,0.4490331332384075,0.4628773300556329,0.4305172686757992,0.5015499999999999,0.7165,0.49603749999999996,0.7086250000000001
2026-04-01 14:50:00,0.05,0.44898013894161015,0.4628358577107253,0.4304649538133741,0.5005,0.7150000000000001,0.49595,0.7085
