window,top_col,target_col,T_in_col,n,bias_C,mae_C,rmse_C,max_abs_error_C,sim_amp_C,obs_amp_C,amp_err_C,corr,score
C3_WINDOW,T1A,T3Ka,T1Ka,1623,-1.5345150075402423,1.5345150075402423,1.6168277613308246,2.7868594754533156,4.880769019746708,4.214979,0.6657900197467086,0.9185867469218479,1.949722771204179
C3_WINDOW,T1Kd,T3Ka,T1Ka,1623,1.1567874517064904,1.1567874517064904,1.2740251269712344,2.1997567695101026,5.6071195369507905,4.214979,1.3921405369507909,0.9625874367002437,1.9700953954466298
C3_WINDOW,T2Ka,T1Ke,T1Ka,1623,0.0685749228604849,1.4021333822166302,1.6581223162352894,3.2607143369479132,11.802257548038256,12.551531,-0.749273451961745,0.8668619475693455,2.0327590422161617
C3_WINDOW,T2Kd,T1Ke,T1Ka,1623,-0.3289354553775401,0.7216792021095513,0.9430928877077815,2.2210538376914,10.329566843057478,12.551531,-2.221964156942523,0.9668871559340975,2.054074966179043
C3_WINDOW,T1Tb,T1Kb,T1Ka,1623,-0.9383011690190205,1.334173785275988,1.908717248344777,4.479512602421181,10.896777289116017,11.240527,-0.34374971088398354,0.8320043519540192,2.0805921037867687
C3_WINDOW,T2Kc,T1Ke,T1Ka,1623,-0.41446146465022593,0.8667382270150219,1.1186785573220566,2.4970936247964985,10.560094246962365,12.551531,-1.991436753037636,0.9468936638338934,2.1143969338408746
C3_WINDOW,T1Kc,T2Ka,T1Ka,1623,-0.6880221481102443,0.7720308597942734,1.0122233168769499,2.352375978933651,11.566668193889882,13.968475999999995,-2.4018078061101136,0.9968417324599571,2.213127219932007
C3_WINDOW,T3Kc,T2Kd,T1Ka,1623,-0.7862227711726409,0.8621853920360799,1.21291850457425,3.1693775235384543,8.903470978838925,10.950058999999996,-2.046588021161071,0.9435600933022017,2.2362125151547856
C3_WINDOW,T1Kb,T1Tb,T1Ka,1623,1.3113706192777712,1.3152467253997595,1.5340246915354472,2.576533393044336,10.623477498926206,12.036446999999999,-1.4129695010737926,0.9669794539652197,2.2405094420723435
C3_WINDOW,T1Ke,T1Tb,T1Ka,1623,1.4468782737293087,1.5790502007173606,1.8851697831988232,3.332234213215518,11.19794568507075,12.036446999999999,-0.8385013149292497,0.9191140171085116,2.3044204406634483
C3_WINDOW,T2Kc,T1Tb,T1Ka,1623,1.1540026041732527,1.3322123391595906,1.5877895277574383,2.6528810050961944,10.56009424763738,12.036446999999999,-1.4763527523626188,0.9334434820076203,2.325965903938748
C3_WINDOW,T1Ke,T2Ka,T1Ka,1623,-0.44681084135441335,0.7050355089714175,0.9435178824804279,2.4217685987474695,11.19794568460162,13.968475999999995,-2.770530315398375,0.9881957733803878,2.3287830401796152
