datetime,model_theta_top,model_theta_mid,model_theta_bot,model_theta_mean,j_eva,j_pr,G_sol,rika_corrected_theta_2cm,rika_raw_theta_2cm,rika_corrected_theta_7cm,rika_raw_theta_7cm
2026-03-31 13:44:00,0.48930349296771963,0.4968736646237077,0.47656522474025886,0.49114524224425715,4.2625516118073836e-05,0.0,100.0,0.5319999999999999,0.76,0.45570583333333325,0.6510083333333332
2026-03-31 13:45:00,0.4894845371394517,0.49676737463808457,0.4767200247868364,0.4911196024989126,3.936430329527619e-05,0.0,100.0,0.5319941666666665,0.7599916666666666,0.45500583333333333,0.6500083333333333
2026-03-31 13:46:00,0.4897055890635514,0.4966612507950248,0.4768734439094817,0.49109623514813405,3.4756300598488596e-05,0.0,100.0,0.5313,0.759,0.45499999999999996,0.65
2026-03-31 13:47:00,0.48986537761198506,0.4965554183642149,0.47702547045318205,0.49107351764802853,3.669850633814827e-05,0.0,100.0,0.5312941666666666,0.7589916666666667,0.4563883333333333,0.6519833333333334
2026-03-31 13:48:00,0.48992092290148403,0.4964499956060901,0.47717609358098356,0.4910489344804311,4.1582484655756184e-05,0.0,100.0,0.5305941666666667,0.7579916666666666,0.4564,0.652
2026-03-31 13:49:00,0.48996756840811984,0.49634509281743294,0.4773253032410357,0.4910231820947494,4.092006061062705e-05,0.0,101.0,0.5298999999999999,0.757,0.45570583333333325,0.6510083333333332
2026-03-31 13:50:00,0.4901381064531019,0.4962408119611651,0.4774730901368033,0.49100014792632285,3.189281805840357e-05,0.0,102.0,0.5298999999999999,0.757,0.4556999999999999,0.6509999999999999
2026-03-31 13:51:00,0.49031057977572745,0.4961372466540949,0.47761944570058545,0.4909798548286415,3.203811470719381e-05,0.0,102.0,0.5298941666666666,0.7569916666666667,0.4556999999999999,0.6509999999999999
2026-03-31 13:52:00,0.49035079732445247,0.49603448233352926,0.4777643620704669,0.49095770932543364,3.721000067734546e-05,0.0,102.0,0.5291999999999999,0.7559999999999999,0.45500583333333333,0.6500083333333333
2026-03-31 13:53:00,0.49040607916603385,0.49593259651795657,0.47790783207077875,0.4909349495152677,3.521143718314976e-05,0.0,102.0,0.5291941666666666,0.7559916666666666,0.45499999999999996,0.65
2026-03-31 13:54:00,0.49048143840568953,0.4958316591105945,0.4780498491960793,0.49091307140060914,3.403188510288503e-05,0.0,102.0,0.5284941666666667,0.7549916666666667,0.45499999999999996,0.65
2026-03-31 13:55:00,0.4905392006031601,0.49573173268306586,0.47819040759857845,0.4908914408929412,3.44654888725491e-05,0.0,102.0,0.5277941666666666,0.7539916666666666,0.45569416666666657,0.6509916666666666
2026-03-31 13:56:00,0.4906399867723629,0.49563287271281004,0.4783295020788212,0.4908709152075872,2.959069841764939e-05,0.0,104.0,0.5271,0.753,0.45431166666666667,0.6490166666666667
2026-03-31 13:57:00,0.490777172558897,0.4955351278302878,0.4784671280793631,0.4908527024499467,2.725604318324016e-05,0.0,104.0,0.5270941666666666,0.7529916666666667,0.4543,0.649
2026-03-31 13:58:00,0.49088167093652263,0.4954385401467874,0.4786032816810669,0.49083516549174777,2.695601975323329e-05,0.0,104.0,0.5264,0.752,0.45568833333333325,0.6509833333333332
2026-03-31 13:59:00,0.49086894400555625,0.49534314565604043,0.47873795960160004,0.4908157565330808,1.342279047307548e-05,0.0,104.0,0.5263941666666667,0.7519916666666666,0.45500583333333333,0.6500083333333333
2026-03-31 14:00:00,0.4908267962460851,0.4952489746494203,0.4788711591956544,0.49079343627651995,2.0507792941572204e-05,0.0,105.0,0.5256999999999998,0.7509999999999999,0.4563883333333333,0.6519833333333334
2026-03-31 14:01:00,0.49081694765525397,0.49515605210922703,0.47900287845638695,0.4907720365720599,1.376753194935593e-05,0.0,105.0,0.5256999999999998,0.7509999999999999,0.4543175,0.649025
